name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'unknown';0.000000;-4.882834e+00;8.993668e+00;-3.258329e+00;-7.235279e+00;-2.680045e-01;-7.099537e+00;5.542568e+00;-1.128792e+01;-1.071673e+01;-4.222308e-01;7.386817e+00;6.775587e+00;1.195997e+02;2.344109e-01;1.614917e+00;4.877729e-01;-8.897558e-01;-2.348625e-02;-1.385044e-01;-9.867891e-01;2.448440e+00;2.557035e+00;-1.781532e+00;-3.282538e+00;-7.390962e-01;-1.157460e+00;3.504678e-02;-2.155096e-01;3.856730e-03;6.443647e-01;2.138218e-01;2.920433e-01;4.308017e-01;3.467591e-02;-4.615449e-01;2.948324e-01;4.528846e-01;-5.140420e-01;-7.304795e-02
'unknown';0.010000;-4.190084e+00;1.399017e+01;-2.618935e+00;-9.109396e+00;-3.003697e-01;-3.704054e+00;7.900997e+00;-1.236621e+00;-1.404637e+00;-7.086936e+00;8.310981e-01;1.469530e+01;1.176884e+02;2.575656e-01;1.464214e+00;1.149605e+00;-1.842649e-01;-7.265506e-02;2.082957e-01;1.156832e+00;4.593901e+00;2.095607e+00;-1.456156e+00;-3.645914e+00;-1.609045e+00;-1.466481e+00;4.423738e-02;-6.096392e-01;-3.440173e-01;1.036849e+00;3.709869e-01;7.186425e-01;3.571304e-02;-8.402834e-01;-8.696883e-01;5.567161e-01;5.598136e-01;-7.321302e-01;6.857993e-02
'unknown';0.020000;-4.057155e+00;1.457000e+01;-1.139162e+00;-1.074700e+01;-3.692532e-01;-9.489800e+00;-5.705917e-01;-4.071367e+00;-2.587605e+00;-5.997535e+00;-5.748014e+00;-8.797511e-01;1.147680e+02;3.980674e-01;6.127198e-01;1.761406e-01;1.979322e+00;1.070207e+00;1.148312e+00;9.540863e-02;1.549089e+00;4.800249e-01;-4.700575e-01;-8.364273e-01;-2.874332e+00;-1.368189e+00;2.930434e-02;-7.011424e-01;-5.989049e-01;1.106019e+00;4.609730e-01;1.348324e+00;2.071562e-01;-1.361948e+00;-9.825673e-01;-5.650949e-02;7.593934e-01;-5.058274e-01;3.043764e-01
'unknown';0.030000;-4.007846e+00;1.352657e+01;1.430111e+00;-6.400743e+00;-5.806555e-01;-4.862926e+00;1.438331e+01;8.073310e+00;-4.303262e+00;-4.915357e+00;-4.275335e+00;2.558030e+00;1.146831e+02;3.737695e-01;-9.321810e-01;-1.076497e+00;2.859948e+00;1.284602e+00;2.811300e+00;-1.349323e+00;-1.303301e+00;-7.529016e-01;3.463123e-01;-1.706525e+00;-3.332129e+00;-7.091957e-01;4.834865e-02;-3.828623e-01;-5.200054e-01;4.632430e-01;3.723726e-01;1.045723e+00;1.785410e-01;-1.371836e+00;-5.310025e-01;-3.350090e-01;1.339427e+00;-9.767175e-03;4.381022e-01
'unknown';0.040000;-2.983616e+00;1.228906e+01;-4.402149e+00;1.307003e+00;5.223174e+00;-7.785403e-01;2.778456e+00;-8.197439e+00;-6.867295e+00;-3.858308e+00;5.757898e+00;-1.527439e+00;1.142614e+02;3.228306e-01;-6.925980e-01;-1.393701e+00;3.118232e+00;1.602750e+00;5.301615e+00;1.302069e+00;-1.412697e+00;-9.315475e-01;-2.965313e+00;-4.552652e-01;-2.406691e+00;-1.422043e-02;1.286968e-01;8.229066e-02;-5.193764e-03;-7.741483e-01;-4.310063e-01;-1.356969e-01;1.139915e+00;3.505764e-01;2.534607e-01;-1.008677e-02;1.394278e+00;6.550018e-01;4.367208e-01
'unknown';0.050000;-2.858006e+00;1.046973e+01;-6.369929e+00;-8.366569e-01;3.326425e+00;5.996815e+00;-5.201405e-01;-5.690092e+00;-3.029300e+00;-6.424989e+00;-1.345448e+01;-1.641502e+00;1.143958e+02;5.369272e-01;2.025617e-01;-6.655017e-01;1.562495e+00;1.522936e+00;3.360257e+00;1.446207e+00;-7.843848e-01;1.463802e-01;-1.883573e+00;2.860639e+00;-1.891701e+00;4.704590e-02;5.775064e-02;5.185475e-01;4.392461e-01;-1.214408e+00;-8.146992e-01;-1.375305e+00;1.103201e+00;1.221364e+00;6.113337e-01;7.755669e-01;1.835577e+00;8.014003e-01;2.552355e-01
'unknown';0.060000;-3.017922e+00;1.263543e+01;-4.207645e+00;2.062117e+00;5.690959e+00;1.158841e+01;1.339148e+01;-4.253150e+00;-7.882323e+00;-2.006928e+01;-3.434766e+00;-1.081344e+01;1.148406e+02;9.599725e-01;4.568018e-01;-5.532608e-02;-1.242693e+00;-1.203992e+00;1.953488e-01;4.397217e+00;3.042513e+00;1.297688e+00;5.944511e-01;3.851382e+00;-3.195367e-01;4.372940e-01;-1.437064e-01;1.677424e-01;1.025112e-01;-1.122611e+00;-8.400731e-01;-1.573289e+00;-4.187401e-01;8.858849e-01;1.157950e+00;2.000740e+00;5.845144e-01;8.921963e-01;6.005341e-02
'unknown';0.070000;-1.306057e+00;1.436620e+01;-1.994650e+00;1.034176e+00;6.800133e+00;5.754885e+00;1.630783e+01;2.179241e+00;-3.063847e+00;-6.227734e+00;1.462419e+01;-2.257476e+00;1.146288e+02;3.439517e-01;1.085857e+00;4.505459e-01;-1.031627e+00;-1.385523e+00;-1.512092e+00;2.619110e+00;2.575912e+00;1.189149e+00;2.444265e+00;5.318036e+00;-3.687048e-01;3.412247e-01;-4.093328e-01;-1.615971e-01;-2.258242e-01;-6.332811e-01;-4.518399e-01;-6.245442e-01;-1.494992e+00;-5.512117e-01;6.569616e-01;8.350396e-01;-1.410751e+00;7.704019e-01;-4.284561e-02
'unknown';0.080000;1.040271e+00;1.262484e+01;-6.866419e+00;-5.841878e+00;-2.533640e+00;3.191688e-01;1.635056e+01;3.080457e+00;-3.615839e-01;-9.846800e-01;1.097547e+01;-2.817136e+00;1.163314e+02;-2.992136e-01;-2.955336e-01;-1.439168e+00;-1.197760e+00;-1.143385e+00;-1.286569e-01;-1.378083e+00;1.336579e+00;4.336818e+00;4.874467e+00;1.238609e+00;1.292792e+00;1.389572e-01;-4.611327e-01;-4.746560e-01;-4.565193e-01;2.149355e-01;3.180307e-01;6.396566e-02;-1.836430e+00;-2.139002e+00;-6.335425e-01;-2.655286e-01;-1.943644e+00;6.270127e-01;-1.568176e-01
'unknown';0.090000;-3.167345e+00;1.590431e+01;-2.787812e+00;-2.042792e+00;5.111080e-01;4.070975e+00;1.109587e+01;3.522667e+00;-8.439230e-01;-3.745965e+00;5.930577e+00;-7.483179e+00;1.153565e+02;-8.801439e-01;-2.292562e-01;-1.102702e+00;-1.626377e+00;-7.665668e-01;3.995387e-01;-3.141104e+00;-2.687476e+00;1.911623e+00;1.516173e-01;-2.886731e+00;1.154144e+00;-1.801376e-02;-8.002421e-02;-6.586124e-01;-3.765622e-01;4.839113e-01;2.969742e-01;-8.062124e-02;-5.632074e-01;-2.103811e+00;-2.041722e+00;-9.916677e-01;-1.724606e+00;5.779952e-01;-1.426087e-01
