name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'unknown';5.460000;2.915725e+00;-1.617792e+01;1.941251e+01;9.588518e-02;-3.112744e-02;1.175313e+00;2.291674e+01;-2.111354e+00;2.586156e+01;-2.928729e+01;4.234182e+01;2.576447e-02;2.041743e+00;1.428985e+01;2.260664e+01;8.179077e+00;5.950187e+02;2.136055e+03;0;1.641579e+03;-3.749709e+01;2.640996e+03;-2.550900e+01
'unknown';5.470000;3.222203e+00;-1.429902e+01;1.748722e+01;9.171621e-02;-3.142829e-02;1.252146e+00;2.339425e+01;-5.937438e+00;2.414736e+01;-2.748442e+01;4.225270e+01;2.893062e-02;1.146876e+00;1.570908e+01;2.497931e+01;9.140232e+00;6.259138e+02;2.180345e+03;-3.452431e+01;1.772751e+03;-3.413752e+01;2.570062e+03;-2.492754e+01
'unknown';5.480000;3.521053e+00;-1.176470e+01;1.441798e+01;8.562251e-02;-3.008731e-02;1.684652e+00;2.345530e+01;-1.264594e+01;2.035051e+01;-2.298258e+01;4.222778e+01;1.991594e-02;8.737879e-01;1.613484e+01;2.440528e+01;8.694320e+00;7.599114e+02;2.260884e+03;0;1.847573e+03;-2.898289e+01;2.612160e+03;-2.276231e+01
'unknown';5.490000;3.690953e+00;-9.756859e+00;1.242237e+01;6.174061e-02;-2.565543e-02;1.935840e+00;2.413058e+01;-1.855519e+01;1.776723e+01;-1.688301e+01;4.225156e+01;7.157205e-03;5.117138e-01;1.601019e+01;2.221703e+01;8.426823e+00;6.038361e+02;1.394900e+03;-1.154582e+01;1.891655e+03;-2.201867e+01;2.575767e+03;-2.078628e+01
'unknown';5.500000;3.695365e+00;-8.188072e+00;1.276527e+01;5.317657e-02;-2.363080e-02;2.062554e+00;2.459687e+01;-2.296842e+01;1.217129e+01;-1.102144e+01;4.228506e+01;4.822187e-03;4.249041e-01;1.563406e+01;1.994935e+01;7.224608e+00;7.537316e+02;1.278277e+03;-1.076632e+01;1.922839e+03;-1.875616e+01;2.760754e+03;-1.799093e+01
'unknown';5.510000;3.608603e+00;-7.229483e+00;1.502939e+01;5.304790e-02;-1.376474e-02;1.943324e+00;2.591426e+01;-2.456952e+01;7.062224e+00;-9.389862e+00;4.229990e+01;4.067647e-03;3.789473e-01;1.534455e+01;1.776502e+01;7.288100e+00;7.628923e+02;1.164482e+03;-9.374764e+00;1.925321e+03;-1.574944e+01;2.759072e+03;-1.666286e+01
'unknown';5.520000;3.533359e+00;-5.718264e+00;1.707457e+01;5.131452e-02;-1.179482e-02;1.595373e+00;2.734693e+01;-2.469687e+01;1.914005e+00;-7.831978e+00;4.229773e+01;3.481934e-03;4.455885e-01;1.526036e+01;1.509908e+01;7.522093e+00;7.644658e+02;1.172203e+03;-8.289865e+00;1.893983e+03;-1.431595e+01;2.763159e+03;-1.581196e+01
'unknown';5.530000;3.462553e+00;-4.138424e+00;1.870245e+01;5.514170e-02;-6.480385e-03;1.440819e+00;2.869138e+01;-2.567206e+01;-1.600232e+00;-6.766773e+00;4.229629e+01;3.308321e-03;4.454426e-01;1.534140e+01;1.233183e+01;8.522804e+00;7.848984e+02;1.242274e+03;-1.092739e+01;1.849471e+03;-1.330321e+01;2.779691e+03;-1.617724e+01
'unknown';5.540000;3.440221e+00;-2.127160e+00;1.907862e+01;6.315675e-02;-6.291118e-03;1.219470e+00;2.985655e+01;-2.922968e+01;-2.659648e+00;-3.232167e+00;4.230053e+01;3.123994e-03;4.961565e-01;1.552866e+01;1.024303e+01;9.186603e+00;8.854446e+02;1.370937e+03;-1.188064e+01;1.819754e+03;-1.156489e+01;2.800006e+03;-1.660233e+01
'unknown';5.550000;3.390057e+00;-4.664875e-01;1.861920e+01;7.043628e-02;-3.548726e-03;1.037677e+00;2.977650e+01;-3.209126e+01;-3.362293e+00;2.837305e-01;4.230753e+01;2.255828e-03;4.169671e-01;1.566716e+01;9.288655e+00;1.015484e+01;1.024358e+03;1.409398e+03;-1.250539e+01;1.783236e+03;-8.522588e+00;2.819527e+03;-1.751256e+01
'unknown';5.560000;3.283564e+00;-2.610340e-01;1.736947e+01;7.126635e-02;-3.752558e-03;1.069352e+00;3.066588e+01;-3.486700e+01;-2.833089e+00;1.543075e+00;4.232078e+01;1.323022e-03;4.798023e-01;1.576563e+01;9.394183e+00;1.126981e+01;1.175068e+03;1.301271e+03;-9.509160e+00;1.968888e+03;-1.153401e+01;2.828162e+03;-1.848864e+01
'unknown';5.570000;2.940902e+00;-2.698710e+00;1.931590e+01;7.266843e-02;-9.310060e-03;1.613135e+00;3.315475e+01;-3.089651e+01;-3.473856e+00;6.846572e-01;4.234156e+01;2.011386e-03;3.885832e-01;1.592815e+01;1.034949e+01;1.205064e+01;1.254815e+03;1.154623e+03;-8.234948e+00;2.086526e+03;-1.584434e+01;2.836051e+03;-1.885859e+01
'unknown';5.580000;2.537682e+00;-7.098018e+00;2.282435e+01;7.288215e-02;-1.148470e-02;2.006190e+00;3.569586e+01;-2.553539e+01;-5.058175e+00;-2.087468e+00;4.236215e+01;2.197361e-03;4.495234e-01;1.602856e+01;1.219263e+01;1.227969e+01;1.206656e+03;1.133679e+03;-1.195396e+01;2.047433e+03;-1.440297e+01;2.843109e+03;-1.860147e+01
'unknown';5.590000;2.171696e+00;-1.187417e+01;2.728229e+01;8.222917e-02;-1.312514e-02;1.848788e+00;3.670662e+01;-1.744798e+01;-7.074087e+00;-4.268121e+00;4.236914e+01;2.004374e-03;3.816950e-01;1.560159e+01;1.281940e+01;1.242890e+01;1.191932e+03;1.201220e+03;-1.190168e+01;1.915230e+03;-8.279708e+00;2.891033e+03;-1.878551e+01
'unknown';5.600000;2.009121e+00;-1.505779e+01;2.939518e+01;8.262787e-02;-1.090849e-02;1.173649e+00;3.658963e+01;-1.170743e+01;-7.007641e+00;-1.714470e+00;4.235927e+01;1.176015e-03;3.061269e-01;1.465163e+01;1.202642e+01;1.360482e+01;1.106585e+03;1.327388e+03;-1.572236e+01;1.743881e+03;-3.814546e+00;2.909549e+03;-2.097750e+01
