name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'unknown';0.000000;-5.488512e+00;8.849598e+00;-7.161499e+00;-9.826615e-01;-1.988581e+00;2.031493e+00;-7.713908e+00;-2.336822e+01;-1.495970e+01;-1.056432e+01;2.887124e+00;-1.145078e+01;1.159004e+02;-2.774812e-01;5.316910e-01;-1.330685e+00;-2.361654e+00;2.783754e-01;-3.070061e+00;2.138448e+00;2.411332e+00;1.326987e+00;1.172826e+00;-1.439344e+00;3.021771e+00;1.410065e-01;3.026760e-01;2.912808e-01;4.440657e-01;5.981771e-01;4.205739e-02;1.703863e-01;3.010714e-01;7.145550e-01;5.792491e-01;4.837381e-01;-4.904292e-01;-4.034122e-01;-3.377312e-02
'unknown';0.010000;-8.877556e+00;8.496626e+00;-1.064769e+01;-5.877730e+00;1.543748e+00;-5.437561e+00;-7.931837e+00;-1.895522e+01;-1.246425e+01;-8.306576e+00;-5.382281e-01;-4.838385e+00;1.149833e+02;4.290793e-01;1.485723e+00;-1.034711e+00;-1.462428e+00;-4.603896e-01;-3.511658e+00;2.765580e+00;3.184012e+00;2.148619e+00;3.001245e+00;-2.282920e+00;3.472955e+00;-3.193588e-02;3.937009e-01;3.907758e-01;7.155182e-01;1.138748e+00;3.789846e-01;9.217166e-01;2.741050e-01;7.343542e-01;7.855150e-01;1.129814e-01;-4.514712e-01;-1.112667e+00;-7.442321e-03
'unknown';0.020000;-5.181396e+00;1.168454e+01;-1.207183e+01;-1.034340e+01;-2.362868e+00;-9.584283e+00;3.087294e+00;-1.351806e+01;-9.572486e+00;-5.829061e+00;-2.596920e+00;3.518778e-01;1.170639e+02;8.826182e-01;1.511079e+00;7.416561e-01;1.796181e-01;8.580449e-01;-1.997330e+00;3.330238e+00;5.597767e+00;3.812416e+00;2.677307e+00;-3.469702e+00;7.791185e-01;5.861206e-02;1.665871e-01;2.375173e-01;6.474680e-01;1.355744e+00;8.401550e-01;1.258319e+00;-3.090289e-01;3.692842e-03;-9.201179e-02;-5.940343e-01;2.342870e-02;-1.214815e+00;-6.432197e-02
'unknown';0.030000;-3.496673e+00;1.486074e+01;-9.879886e+00;-3.614433e+00;-4.103385e+00;-9.718911e+00;7.133889e-01;-1.237324e+01;-6.910203e+00;2.074276e+00;-5.785455e+00;1.266881e-02;1.151589e+02;1.110974e+00;1.995876e+00;1.210735e+00;2.061452e+00;1.883464e+00;1.002157e+00;2.913077e+00;4.489886e+00;4.011847e+00;9.854919e-01;-2.681521e+00;-1.420238e+00;1.449921e-01;-1.812392e-01;-1.241949e-01;1.986612e-01;4.666401e-01;4.591786e-01;9.129946e-01;-9.302691e-01;-1.347140e+00;-1.553351e+00;-1.059695e+00;5.585054e-01;-1.117732e+00;-9.945007e-02
'unknown';0.040000;-3.765862e+00;1.322294e+01;-3.837120e+00;-1.216220e+00;5.125210e+00;-5.814484e+00;4.614670e+00;1.329627e+00;1.325364e+00;-2.368209e+00;-1.183777e+01;-9.980714e+00;1.161056e+02;2.145073e-01;1.464201e+00;7.839314e-01;2.655128e+00;3.307224e+00;9.646281e-01;5.195544e-01;1.776860e+00;-6.468582e-02;-7.894694e-01;-1.122900e+00;-6.057093e-01;-2.690674e-01;-3.897225e-01;-6.487702e-01;-5.416174e-01;-6.576463e-01;-7.280850e-01;5.868011e-02;-1.049387e+00;-2.153406e+00;-2.754539e+00;-7.952831e-01;1.607355e+00;3.111539e-01;-1.820933e-01
'unknown';0.050000;-4.030455e+00;1.770681e+01;-8.711370e+00;-1.340608e-01;7.217027e+00;-2.311674e+00;5.869862e+00;-3.929629e+00;2.146063e+00;-5.109542e+00;-9.325408e+00;-6.773279e+00;1.161874e+02;-1.430613e-01;8.881874e-01;-6.254224e-02;-3.669823e-01;6.109143e-01;-4.276651e-01;-4.804235e-01;-1.641236e+00;-3.679585e+00;-5.638429e-01;-6.637942e-01;-1.423290e+00;-3.653465e-01;-2.951249e-01;-9.851066e-01;-3.887241e-01;-1.255152e+00;-9.904451e-01;-1.132030e-01;-2.729681e-01;-1.124527e+00;-1.745730e+00;4.153100e-02;1.493663e+00;7.853174e-01;-1.125944e-01
'unknown';0.060000;-3.841969e+00;1.758251e+01;-8.736431e+00;1.192053e+00;8.513046e+00;-8.464761e+00;3.106829e+00;-8.855564e+00;-1.442405e+01;-6.184498e+00;-6.441442e+00;7.163050e-01;1.152043e+02;-4.389771e-01;-1.178927e+00;-1.329792e+00;-1.894397e+00;-2.146106e+00;-9.890188e-01;-2.199471e-01;-2.103702e+00;-6.114561e+00;-5.244409e-01;3.558212e+00;2.336414e+00;-5.966851e-01;6.956670e-03;-7.356392e-01;1.200496e-01;-7.862136e-01;-7.655519e-01;4.101839e-01;2.670855e-01;-5.994601e-02;1.095277e+00;3.436572e-01;5.661501e-01;-8.792495e-03;8.945023e-02
'unknown';0.070000;-4.173926e+00;1.712189e+01;-7.742941e+00;-6.653481e+00;-2.742732e+00;-1.053210e+01;-9.348084e-01;-1.548682e+01;-1.743342e+01;1.163207e+00;-1.180259e+01;-1.245229e+01;1.137828e+02;-3.790898e-02;-1.608093e+00;3.239765e-01;-1.939547e+00;-3.420972e-01;1.412966e+00;1.917987e+00;8.075315e-01;-1.691866e+00;1.060633e+00;2.446236e+00;1.035288e+00;-2.541710e-01;1.211702e-01;-3.802949e-01;3.666531e-01;5.144976e-01;6.910445e-01;1.135377e+00;4.415207e-01;1.673712e-01;2.438632e+00;-1.817903e-01;-5.025275e-02;-1.610661e-02;2.387207e-01
'unknown';0.080000;-5.889011e+00;7.620757e+00;-1.097029e+01;-7.428493e+00;-6.254386e-01;-6.649366e+00;6.917270e+00;-3.410287e+00;-1.945770e+01;-8.126788e+00;7.191879e+00;4.540861e+00;1.143245e+02;1.967144e-01;-9.658550e-01;1.190920e+00;-4.896583e-01;-4.402981e-02;2.095232e+00;6.557765e-01;2.527459e-01;4.417838e+00;1.165788e-01;1.528358e-01;-1.878960e+00;1.225960e-01;2.412444e-01;3.144919e-01;4.126622e-01;1.019040e+00;1.033530e+00;7.197597e-01;-4.007719e-01;-8.519623e-01;1.567550e+00;-3.930810e-01;-8.700320e-01;-6.777066e-01;2.090335e-01
'unknown';0.090000;-3.196478e+00;1.464722e+01;-5.974555e+00;-5.521522e+00;1.007578e+01;3.845456e+00;1.355458e+01;-2.614609e+00;-3.796443e+00;1.164766e+00;-3.910888e+00;-3.509119e+00;1.153565e+02;1.449438e-01;-1.119823e+00;5.103669e-01;1.503136e+00;3.015099e+00;3.707093e+00;1.289318e+00;-1.982604e+00;3.247376e+00;-1.793304e+00;7.876299e-01;6.038643e-01;4.686165e-01;-4.507783e-02;1.338220e-01;-3.321031e-01;5.474048e-01;-1.745794e-01;-4.889653e-01;-1.385213e+00;-1.039598e+00;-5.298738e-01;-4.899960e-01;6.864567e-01;3.953256e-01;-5.762054e-02
