0.000000,-5.076321e-01
0.010000,-6.303212e-01
0.020000,-7.035918e-01
0.030000,-7.489544e-01
0.040000,-7.743122e-01
0.050000,-7.766809e-01
0.060000,-7.705116e-01
0.070000,-7.540371e-01
0.080000,-7.510056e-01
0.090000,-7.508457e-01
0.100000,-7.443948e-01
0.110000,-7.209767e-01
0.120000,-6.622497e-01
0.130000,-6.200308e-01
0.140000,-6.260623e-01
0.150000,-4.966668e-01
0.160000,-1.757475e-01
0.170000,1.458109e-01
0.180000,2.917267e-01
0.190000,2.545938e-01
0.200000,2.327651e-01
0.210000,2.173766e-01
0.220000,1.938873e-01
0.230000,1.459498e-01
0.240000,1.070236e-01
0.250000,5.801151e-02
0.260000,-1.246248e-02
0.270000,-7.594483e-02
0.280000,-1.149845e-01
0.290000,-1.194579e-01
0.300000,-1.589686e-01
0.310000,-2.507614e-01
0.320000,-3.776634e-01
0.330000,-4.912252e-01
0.340000,-5.504531e-01
0.350000,-6.286117e-01
0.360000,-6.390545e-01
0.370000,-4.359295e-01
0.380000,5.124442e-02
0.390000,4.984707e-01
0.400000,6.509547e-01
0.410000,6.185530e-01
0.420000,5.204812e-01
0.430000,4.068140e-01
0.440000,2.814614e-01
0.450000,1.738196e-01
0.460000,8.118697e-02
0.470000,4.496330e-02
0.480000,1.315771e-01
0.490000,3.296295e-01
0.500000,5.218577e-01
0.510000,6.293363e-01
0.520000,7.366092e-01
0.530000,7.996063e-01
0.540000,9.517319e-01
0.550000,1.064395e+00
0.560000,1.010683e+00
0.570000,9.364948e-01
0.580000,8.044028e-01
0.590000,6.503690e-01
0.600000,5.005751e-01
0.610000,6.702613e-01
0.620000,8.794752e-01
0.630000,8.962585e-01
0.640000,8.589684e-01
0.650000,8.881437e-01
0.660000,9.374595e-01
0.670000,9.180682e-01
0.680000,8.650650e-01
0.690000,9.178122e-01
0.700000,9.532604e-01
0.710000,9.414720e-01
0.720000,9.602827e-01
0.730000,1.052793e+00
0.740000,1.151721e+00
0.750000,1.147273e+00
0.760000,1.189023e+00
0.770000,1.198984e+00
0.780000,1.140512e+00
0.790000,1.120028e+00
0.800000,1.098202e+00
0.810000,1.142479e+00
0.820000,1.065498e+00
0.830000,9.356759e-01
0.840000,1.054608e+00
0.850000,1.022763e+00
0.860000,1.008862e+00
0.870000,1.016662e+00
0.880000,1.019155e+00
0.890000,1.125860e+00
0.900000,1.101120e+00
0.910000,9.852045e-01
0.920000,1.031357e+00
0.930000,1.060323e+00
0.940000,9.398929e-01
0.950000,8.537228e-01
0.960000,9.274028e-01
0.970000,9.790941e-01
0.980000,9.860635e-01
0.990000,9.357970e-01
1.000000,9.358183e-01
1.010000,9.568911e-01
1.020000,9.637899e-01
1.030000,9.192166e-01
1.040000,8.656624e-01
1.050000,8.596287e-01
1.060000,8.195257e-01
1.070000,8.519467e-01
1.080000,8.904363e-01
1.090000,8.554986e-01
1.100000,8.171973e-01
1.110000,7.920009e-01
1.120000,7.327871e-01
1.130000,6.306094e-01
1.140000,5.872490e-01
1.150000,5.103341e-01
1.160000,4.184989e-01
