name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'unknown';0.000000;3.352170e+00;1.710108e+01;-3.137387e-02;-9.063629e+00;5.942785e+00;-9.209274e+00;-7.795880e+00;-3.138146e+01;-1.726291e+01;-8.817730e+00;-5.312675e+00;-1.008873e+01;1.199995e+02;-1.139769e+00;-8.040980e-01;5.259947e-01;-2.250159e+00;5.215278e-01;2.186817e+00;-1.240377e+00;4.208336e-02;-1.480494e+00;-2.442376e+00;-1.742968e+00;2.217360e+00;-9.624146e-01;1.067590e-01;-5.650862e-02;-7.325207e-01;5.141165e-01;-7.173350e-01;-8.579040e-01;5.140895e-01;1.205588e+00;4.175448e-03;4.571525e-01;3.387525e-01;-1.371891e-01;7.522728e-02
'unknown';0.010000;-3.008485e-01;1.668309e+01;6.594931e+00;-1.071326e+01;5.859305e+00;-3.972231e+00;-5.786650e+00;-3.254039e+01;-1.947676e+01;-1.053763e+01;-1.381342e+01;-1.494010e+01;1.170553e+02;-1.005830e+00;-8.633536e-01;-1.021095e+00;-2.093879e+00;-1.174040e+00;4.220239e-01;1.361766e-02;3.289228e+00;-1.871642e+00;-1.107649e-01;-3.630904e-01;3.139826e+00;-9.228066e-01;3.011968e-01;3.400361e-02;-8.778080e-01;1.290801e+00;-5.786521e-01;-1.024211e+00;9.016636e-01;1.202802e+00;4.541842e-01;4.889421e-01;5.303538e-01;-2.400419e-01;2.672462e-01
'unknown';0.020000;-5.201668e-01;1.328959e+01;-7.145529e-01;-1.948960e+01;8.592164e+00;-8.937101e-01;-1.500238e+01;-3.059158e+01;-2.355845e+01;-2.016966e+01;-9.777141e+00;3.423758e+00;1.166596e+02;-6.729441e-01;-1.057013e+00;-2.363064e+00;2.422839e-01;-2.217363e+00;-1.220306e+00;7.030737e-01;4.446451e+00;-1.264043e+00;-1.322420e+00;-7.391441e-01;1.070182e+00;-6.060821e-01;3.225077e-01;1.723818e-01;-6.558113e-01;1.591959e+00;-3.423164e-01;-8.079295e-01;1.023625e+00;4.597054e-01;7.465768e-01;4.019009e-01;7.927275e-01;-8.930481e-01;3.490706e-01
'unknown';0.030000;2.591877e-01;1.469006e+01;-4.795259e+00;-1.432003e+01;-1.252103e+00;-1.125694e+01;-4.124542e+00;-1.533026e+01;-2.347334e+01;-3.695588e+00;-4.895894e+00;-1.145843e+00;1.170555e+02;1.328017e-01;-5.076222e-01;-2.418516e+00;2.957626e+00;-1.002287e+00;-1.230675e+00;2.296216e+00;3.853909e+00;6.822014e-01;-5.576445e-01;4.068891e-01;1.590740e+00;1.956505e-01;2.726721e-01;1.649564e-01;1.031483e-01;9.292550e-01;3.092498e-01;4.690854e-01;9.843928e-01;-1.643482e-01;1.033756e+00;-4.063930e-01;3.794759e-01;-1.138640e+00;2.826864e-01
'unknown';0.040000;-2.925679e-01;1.281253e+01;-6.151599e+00;-6.048824e+00;-1.588327e+00;-1.166845e+01;-5.111565e+00;-1.775427e+01;-2.158483e+01;-1.885085e+01;-1.346716e+01;-1.163495e+01;1.169691e+02;-9.654671e-02;-1.200543e-01;-2.054351e+00;3.183882e+00;-1.275931e+00;-1.026481e+00;2.736447e+00;2.058270e+00;9.754679e-01;-2.094323e-01;1.835680e+00;-1.473338e+00;2.237099e-01;1.396013e-01;-1.103342e-02;4.477193e-01;-2.386145e-01;6.386817e-01;1.260230e+00;3.534032e-01;-3.147911e-01;8.632587e-01;3.805645e-01;7.581388e-01;-3.347567e-01;7.541358e-02
'unknown';0.050000;2.493607e-01;1.438350e+01;-2.779127e+00;-2.645524e+00;5.938116e+00;-4.738233e+00;7.490237e-01;-1.968950e+01;-1.705256e+01;-1.398526e+01;-9.933969e+00;5.429539e-01;1.178789e+02;6.933160e-02;-5.070508e-01;-6.597098e-01;1.081598e+00;-9.850708e-02;2.670538e+00;3.918895e+00;3.661578e+00;2.177380e+00;-2.699224e+00;2.468774e-01;-1.281616e+00;7.572937e-02;1.351065e-02;-1.879455e-01;6.157598e-01;-7.500793e-01;5.100161e-01;7.389075e-01;-9.762332e-01;-4.481899e-01;9.160715e-01;6.928295e-01;3.914638e-01;-3.633235e-01;-1.430819e-01
'unknown';0.060000;-9.979869e-01;1.284259e+01;-1.199437e+01;-9.407451e+00;-1.382599e+00;-9.285469e+00;-3.756927e+00;-1.812062e+01;-2.189151e+01;-1.607199e+01;1.920295e+00;-4.787329e+00;1.173664e+02;5.679761e-02;-1.112466e+00;-1.003870e+00;-1.277428e-02;5.241551e-01;3.130239e+00;1.658750e+00;2.968662e+00;2.304661e+00;1.651192e+00;3.131556e+00;8.325766e-01;-1.690536e-01;1.157071e-01;6.914088e-02;7.370580e-01;-2.175411e-01;6.369514e-01;-2.654706e-01;-1.764484e+00;-9.355404e-01;7.043958e-01;9.828485e-01;-3.717828e-01;2.513918e-01;-9.265663e-02
'unknown';0.070000;9.585552e-01;1.213977e+01;-5.172420e+00;-7.232732e+00;-1.847503e+00;9.042632e-01;1.479262e+01;3.160800e+00;-1.243310e+01;-1.858114e+01;-1.135524e+01;-1.097774e+01;1.172355e+02;1.236828e-01;-9.511437e-01;1.350427e-01;8.055575e-01;6.477507e-01;3.855025e-01;-2.046101e+00;1.157764e+00;4.597962e+00;1.976191e+00;1.716270e+00;-1.378834e+00;-3.233772e-01;2.930943e-02;5.045995e-01;3.537758e-01;5.346392e-01;3.307608e-01;-1.170603e+00;-1.557647e+00;-1.715181e+00;-1.429632e-01;9.219354e-01;-7.220386e-01;1.713809e-01;1.466789e-02
'unknown';0.080000;-3.631771e-01;8.372064e+00;-9.974305e+00;-3.819091e+00;4.925258e+00;1.161496e+00;-3.839610e+00;-1.433611e+01;-1.237125e+01;-8.296947e+00;2.901251e+00;-1.711723e+00;1.164455e+02;4.548134e-01;4.476965e-01;1.233563e+00;2.234197e+00;1.535698e+00;-1.211317e+00;-3.103476e+00;-1.367526e+00;3.287156e+00;2.367103e+00;-7.579306e-01;-1.677694e-01;-4.001999e-02;-8.254679e-02;6.483359e-01;3.109176e-01;4.415150e-01;-2.417041e-02;-4.028503e-01;3.787443e-01;-9.063516e-01;-7.269021e-01;-3.690440e-01;-1.799191e+00;2.615050e-01;1.198672e-01
'unknown';0.090000;5.503699e-01;1.186305e+01;-3.113948e+00;-1.411916e+00;6.022941e+00;-8.034203e+00;-9.440142e+00;-1.579293e+01;1.177124e+00;-7.991824e+00;-1.843096e+00;-7.889020e+00;1.167224e+02;1.687086e-02;1.235865e+00;-9.547472e-03;2.631309e+00;1.049526e+00;-1.011700e+00;-1.488224e+00;-2.746233e+00;9.713165e-01;1.552498e+00;-1.418573e+00;7.546110e-02;8.455200e-02;-1.322285e-01;3.581053e-01;-1.258859e-01;-8.880995e-02;7.338522e-02;7.354892e-01;1.828984e+00;3.681758e-01;-1.222151e+00;-7.278327e-01;-1.130241e+00;9.672810e-01;9.575240e-02
