0.000000,-5.076321e-01
0.010000,-6.303212e-01
0.020000,-7.035918e-01
0.030000,-7.394814e-01
0.040000,-7.344391e-01
0.050000,-7.149940e-01
0.060000,-6.768110e-01
0.070000,-6.253219e-01
0.080000,-5.985904e-01
0.090000,-6.439139e-01
0.100000,-6.873508e-01
0.110000,-7.104062e-01
0.120000,-7.330409e-01
0.130000,-7.588653e-01
0.140000,-7.957722e-01
0.150000,-8.261753e-01
0.160000,-7.776533e-01
0.170000,-6.488419e-01
0.180000,-5.751503e-01
0.190000,-6.395438e-01
0.200000,-7.339393e-01
0.210000,-7.556558e-01
0.220000,-7.700241e-01
0.230000,-7.475778e-01
0.240000,-7.199586e-01
0.250000,-7.173899e-01
0.260000,-7.391428e-01
0.270000,-7.484860e-01
0.280000,-7.872763e-01
0.290000,-8.144949e-01
0.300000,-8.381485e-01
0.310000,-8.198014e-01
0.320000,-8.264593e-01
0.330000,-8.400750e-01
0.340000,-8.373287e-01
0.350000,-8.142300e-01
0.360000,-8.168954e-01
0.370000,-8.199285e-01
0.380000,-8.041798e-01
0.390000,-8.232627e-01
0.400000,-8.180565e-01
0.410000,-8.331521e-01
0.420000,-8.120791e-01
0.430000,-7.910776e-01
0.440000,-7.754369e-01
0.450000,-7.499771e-01
0.460000,-7.437083e-01
0.470000,-7.144603e-01
0.480000,-6.742412e-01
0.490000,-6.337596e-01
0.500000,-6.155547e-01
0.510000,-5.932850e-01
0.520000,-5.641009e-01
0.530000,-5.460008e-01
0.540000,-5.725241e-01
0.550000,-6.322520e-01
0.560000,-7.053541e-01
0.570000,-7.495702e-01
0.580000,-7.744908e-01
0.590000,-7.596467e-01
0.600000,-7.205286e-01
0.610000,-6.850432e-01
0.620000,-6.942725e-01
0.630000,-7.222201e-01
0.640000,-7.561291e-01
0.650000,-7.792544e-01
0.660000,-7.404289e-01
0.670000,-7.175540e-01
0.680000,-7.665580e-01
0.690000,-8.202811e-01
0.700000,-8.527279e-01
0.710000,-8.613818e-01
0.720000,-8.267933e-01
0.730000,-7.745191e-01
0.740000,-7.466449e-01
0.750000,-7.183829e-01
0.760000,-7.162491e-01
0.770000,-6.763420e-01
0.780000,-6.679923e-01
0.790000,-7.078216e-01
0.800000,-7.445828e-01
0.810000,-7.327064e-01
0.820000,-7.418954e-01
0.830000,-8.089265e-01
0.840000,-8.395044e-01
0.850000,-7.707353e-01
0.860000,-6.757671e-01
0.870000,-6.113040e-01
0.880000,-5.210395e-01
0.890000,-3.411968e-01
0.900000,3.198592e-02
0.910000,4.597669e-01
0.920000,7.922037e-01
0.930000,9.402640e-01
0.940000,9.377397e-01
0.950000,8.860955e-01
0.960000,7.719910e-01
0.970000,7.023830e-01
0.980000,6.602725e-01
0.990000,6.147359e-01
1.000000,5.272771e-01
1.010000,4.340805e-01
1.020000,3.695298e-01
1.030000,3.164238e-01
1.040000,2.641135e-01
1.050000,2.198104e-01
1.060000,1.426769e-01
1.070000,4.923493e-03
1.080000,-1.387833e-01
1.090000,-2.653593e-01
1.100000,-3.652268e-01
1.110000,-4.603816e-01
1.120000,-5.361066e-01
1.130000,-6.138209e-01
1.140000,-6.807922e-01
1.150000,-7.261365e-01
1.160000,-7.638679e-01
1.170000,-7.862799e-01
1.180000,-7.880498e-01
1.190000,-7.720406e-01
1.200000,-7.310127e-01
1.210000,-6.788430e-01
1.220000,-6.308049e-01
1.230000,-6.122764e-01
1.240000,-6.175154e-01
1.250000,-6.393741e-01
1.260000,-6.658947e-01
1.270000,-6.880042e-01
1.280000,-7.197297e-01
1.290000,-7.548227e-01
1.300000,-7.847756e-01
1.310000,-8.117663e-01
1.320000,-8.341089e-01
1.330000,-8.584631e-01
1.340000,-8.563908e-01
1.350000,-8.243813e-01
1.360000,-7.763002e-01
1.370000,-7.064158e-01
1.380000,-6.217901e-01
1.390000,-5.255384e-01
1.400000,-3.375491e-01
1.410000,-2.925735e-02
1.420000,1.912824e-01
1.430000,3.073498e-01
1.440000,3.894516e-01
1.450000,4.402275e-01
1.460000,4.885152e-01
1.470000,4.409965e-01
1.480000,3.311559e-01
1.490000,2.057824e-01
1.500000,1.076070e-01
1.510000,1.807103e-02
1.520000,-4.611734e-02
1.530000,-8.050255e-02
1.540000,-5.190339e-02
1.550000,-3.102029e-02
1.560000,-1.676816e-03
1.570000,-4.596079e-02
1.580000,-1.507417e-01
1.590000,-2.384257e-01
1.600000,-2.637643e-01
1.610000,-2.935262e-01
1.620000,-3.532701e-01
1.630000,-4.367514e-01
1.640000,-5.298933e-01
1.650000,-5.811750e-01
1.660000,-6.046060e-01
1.670000,-6.180063e-01
1.680000,-6.398795e-01
1.690000,-6.923239e-01
1.700000,-7.491623e-01
1.710000,-7.522429e-01
1.720000,-7.528636e-01
1.730000,-7.797102e-01
1.740000,-7.723352e-01
1.750000,-7.325148e-01
1.760000,-7.431362e-01
1.770000,-7.707368e-01
1.780000,-7.655516e-01
1.790000,-7.587728e-01
1.800000,-7.728698e-01
1.810000,-7.883668e-01
1.820000,-7.582013e-01
1.830000,-7.086548e-01
1.840000,-6.665873e-01
1.850000,-6.440573e-01
1.860000,-6.673040e-01
1.870000,-6.562697e-01
1.880000,-6.173043e-01
1.890000,-5.827203e-01
1.900000,-5.938222e-01
1.910000,-6.580661e-01
1.920000,-7.551728e-01
1.930000,-7.642339e-01
1.940000,-6.874779e-01
1.950000,-6.682391e-01
1.960000,-6.754556e-01
1.970000,-6.676539e-01
1.980000,-6.855109e-01
1.990000,-7.315238e-01
2.000000,-7.357566e-01
2.010000,-7.433729e-01
2.020000,-7.539520e-01
2.030000,-7.603891e-01
2.040000,-7.588336e-01
2.050000,-7.526770e-01
2.060000,-7.716643e-01
2.070000,-7.764190e-01
2.080000,-7.813390e-01
2.090000,-7.576456e-01
2.100000,-7.173877e-01
2.110000,-6.724293e-01
2.120000,-6.192661e-01
2.130000,-5.130966e-01
2.140000,-4.262085e-01
2.150000,-4.755108e-01
2.160000,-5.430447e-01
2.170000,-5.277531e-01
2.180000,-4.872746e-01
2.190000,-5.036750e-01
2.200000,-5.782595e-01
2.210000,-6.074468e-01
2.220000,-6.121617e-01
2.230000,-6.051591e-01
2.240000,-5.877739e-01
2.250000,-6.000462e-01
2.260000,-6.303350e-01
2.270000,-6.665810e-01
2.280000,-7.124282e-01
2.290000,-7.583593e-01
2.300000,-7.608128e-01
2.310000,-7.132089e-01
2.320000,-6.795009e-01
2.330000,-6.649545e-01
2.340000,-6.627454e-01
2.350000,-6.470669e-01
2.360000,-6.428839e-01
2.370000,-6.519313e-01
2.380000,-6.701285e-01
2.390000,-6.845886e-01
2.400000,-6.879064e-01
2.410000,-7.052795e-01
2.420000,-7.412748e-01
2.430000,-7.559091e-01
2.440000,-7.309110e-01
2.450000,-7.091579e-01
2.460000,-7.077318e-01
2.470000,-7.048199e-01
2.480000,-7.062272e-01
2.490000,-6.933857e-01
2.500000,-7.075562e-01
2.510000,-7.236725e-01
2.520000,-7.358831e-01
2.530000,-7.617658e-01
2.540000,-7.944075e-01
2.550000,-7.784349e-01
2.560000,-7.473143e-01
2.570000,-7.425267e-01
2.580000,-7.268487e-01
2.590000,-7.223962e-01
2.600000,-6.818330e-01
2.610000,-6.290476e-01
2.620000,-5.900183e-01
2.630000,-5.951428e-01
2.640000,-6.021984e-01
2.650000,-6.335390e-01
2.660000,-6.425712e-01
2.670000,-6.312731e-01
2.680000,-6.491484e-01
2.690000,-6.853780e-01
2.700000,-6.984797e-01
2.710000,-6.800863e-01
2.720000,-6.573244e-01
2.730000,-6.796978e-01
2.740000,-6.884862e-01
2.750000,-6.926153e-01
2.760000,-6.990739e-01
2.770000,-7.135671e-01
2.780000,-7.248532e-01
2.790000,-7.188126e-01
2.800000,-7.424122e-01
2.810000,-7.626738e-01
2.820000,-7.295437e-01
2.830000,-6.914735e-01
2.840000,-7.286409e-01
2.850000,-7.874711e-01
2.860000,-7.996593e-01
2.870000,-7.828884e-01
2.880000,-7.616352e-01
2.890000,-7.379072e-01
2.900000,-7.469416e-01
2.910000,-7.606215e-01
2.920000,-7.482100e-01
2.930000,-7.302330e-01
2.940000,-7.330218e-01
2.950000,-7.006612e-01
2.960000,-6.498107e-01
2.970000,-6.759138e-01
2.980000,-7.399242e-01
2.990000,-7.598619e-01
