name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'unknown';0.000000;-3.852554e+00;1.405678e+01;-2.751163e+00;-1.048199e+01;8.207733e+00;-1.870020e+00;9.660240e+00;-5.556714e+00;-1.387825e+01;-9.018544e+00;-1.497984e+01;-1.460700e+01;1.158061e+02;7.684615e-01;-7.360762e-01;1.063335e+00;1.932031e+00;-3.268213e+00;-1.706363e+00;-5.174306e+00;-5.459155e+00;-2.579254e+00;-4.525624e+00;2.086381e+00;3.902115e+00;2.405792e-01;-2.291447e-02;2.878957e-01;1.205843e-01;3.690222e-01;4.317032e-01;-1.913958e-01;-4.272394e-01;-1.113439e-01;-1.163452e-01;8.341740e-01;-4.904113e-01;-6.980783e-01;-6.844185e-02
'unknown';0.010000;-1.588506e+00;1.298428e+01;-6.567298e+00;-8.589143e+00;5.846523e+00;-5.942948e+00;2.353843e-01;-1.841134e+01;-1.989125e+01;-2.485067e+01;-9.885015e+00;-2.924140e-01;1.181608e+02;5.363289e-01;-3.881949e-01;1.835722e+00;2.857863e+00;-2.678122e+00;-2.776910e+00;-7.353728e+00;-8.053904e+00;-3.348972e+00;-2.585095e+00;-1.520982e-02;2.760807e+00;8.262635e-04;-5.609600e-02;1.909622e-01;-3.563150e-01;-2.023395e-01;4.754434e-01;9.334020e-02;3.256674e-01;1.014131e+00;8.337267e-02;1.556412e+00;-8.503731e-01;-1.246408e+00;-3.879531e-02
'unknown';0.020000;-1.142271e+00;1.091265e+01;4.473578e+00;-1.768254e+00;-6.952724e+00;-8.365371e+00;-1.149887e+01;-2.642517e+01;-2.376801e+01;-2.373060e+01;-7.095344e+00;-2.253715e+00;1.158317e+02;7.699554e-01;5.294616e-01;1.280063e+00;3.314226e+00;-1.404742e+00;-2.128069e+00;-6.220792e+00;-4.718500e+00;-2.776121e+00;-1.325019e+00;6.851205e-01;9.823783e-01;1.824646e-02;-1.474196e-01;-3.894594e-03;-1.103164e+00;-1.338660e+00;5.849143e-01;8.843592e-01;2.194025e+00;2.375961e+00;8.409848e-01;1.863812e+00;-2.875063e-01;-1.283957e+00;2.753677e-02
'unknown';0.030000;-2.526052e+00;1.368787e+01;2.815075e+00;-5.495393e-01;2.397353e+00;-1.250689e+01;-1.652885e+01;-3.539200e+01;-2.567822e+01;-1.458799e+01;-1.899813e+01;-6.979608e+00;1.157975e+02;4.872345e-01;-4.140342e-01;-8.266044e-01;2.292362e-01;-1.822731e+00;-1.028809e+00;-3.022726e+00;-7.588283e-01;-2.063957e+00;1.656132e+00;-1.464854e+00;-8.700558e-01;1.577690e-01;-1.658672e-01;-8.455320e-02;-1.253053e+00;-2.084103e+00;1.332764e-01;1.264819e+00;3.284667e+00;3.041483e+00;1.634236e+00;1.310664e+00;2.921197e-01;-9.196831e-01;3.764885e-02
'unknown';0.040000;4.659953e-01;1.635229e+01;-1.042036e+00;2.069340e+00;2.908607e+00;-9.228393e+00;-1.306161e+01;-2.065889e+01;-2.486537e+01;-2.077498e+01;-6.997676e+00;-6.351510e+00;1.170790e+02;5.591056e-02;-7.426295e-01;-3.121322e+00;-3.446956e+00;-7.713362e-01;1.841383e+00;3.630318e+00;2.773115e+00;9.831629e-01;2.672822e+00;1.373672e+00;-7.022372e-01;2.997917e-01;-3.221388e-01;-7.366636e-03;-5.189563e-01;-1.318901e+00;2.339470e-01;8.118756e-01;2.677358e+00;1.833944e+00;2.481322e+00;9.922540e-01;-8.639777e-02;-3.707759e-01;-1.169557e-01
'unknown';0.050000;4.353294e-02;8.194290e+00;-7.942513e+00;-9.361759e+00;-8.197796e+00;-1.065548e+01;-1.409688e+01;-2.508863e+01;-2.966236e+01;-1.804782e+01;-1.725812e+01;-2.593795e+00;1.183260e+02;6.401529e-02;-1.749154e-01;-2.228853e+00;-4.182059e+00;-2.328443e+00;1.562461e+00;4.144048e+00;3.407704e+00;2.942564e+00;1.969303e+00;1.101113e+00;-9.953009e-01;4.829788e-02;-1.672078e-01;3.620363e-01;3.445957e-01;7.195376e-01;9.846207e-01;-6.197774e-03;1.073108e+00;1.190681e+00;2.250543e+00;-9.982167e-02;4.304566e-01;2.800144e-01;-2.226140e-01
'unknown';0.060000;-2.147511e+00;9.946294e+00;-5.754238e+00;-1.459692e+01;-5.511831e+00;-8.416099e-02;5.436740e+00;-1.771128e+01;-1.686013e+01;-8.636578e+00;-1.096989e+00;-7.957808e+00;1.160664e+02;-6.291291e-01;3.730690e-01;-6.135949e-01;-1.074633e+00;1.784906e-02;6.356742e-01;3.582610e+00;2.367955e+00;7.127226e+00;3.479666e+00;-1.029852e+00;-8.088785e-01;-5.117966e-01;-5.778757e-02;2.856031e-01;8.215016e-01;2.176553e+00;1.150061e+00;-1.541334e-01;-6.086868e-01;8.826014e-01;7.265573e-01;-6.538008e-01;3.682097e-01;4.261003e-01;-1.067487e-01
'unknown';0.070000;-8.992224e-01;1.601630e+01;-5.973086e+00;-1.312671e+01;-5.034642e+00;-9.266706e+00;-5.057780e+00;-1.982728e+01;-1.496802e+01;-1.081067e+01;-1.644291e+01;-1.115296e+01;1.165452e+02;-6.284897e-03;8.382977e-01;-3.574896e-01;2.640762e+00;2.705781e+00;-4.569437e-01;2.366670e+00;5.397157e+00;6.116726e+00;7.536021e-01;1.889191e+00;5.833368e-01;-5.495071e-01;-2.069563e-01;-1.362315e-01;5.728500e-01;1.972565e+00;8.236626e-01;4.515330e-01;-6.090769e-01;3.333956e-01;-1.041267e+00;-8.657177e-01;1.122131e+00;-3.208356e-02;1.164584e-01
'unknown';0.080000;-2.208272e+00;1.430664e+01;-5.094724e+00;-1.421351e+00;1.416275e+00;-6.744411e+00;3.318932e-01;-1.144979e+01;3.423594e+00;-6.995224e+00;-1.255454e+01;-6.116318e+00;1.154104e+02;-1.978772e-01;1.787795e-01;5.050492e-02;4.024398e+00;2.461856e+00;2.080418e+00;1.475573e+00;6.191395e+00;3.028868e+00;1.166849e-02;2.820682e+00;6.389457e-01;6.495056e-02;-1.286575e-01;-3.805445e-01;3.111382e-01;3.801920e-01;-1.911252e-01;6.044650e-01;-6.135908e-01;-8.677605e-01;-2.904069e+00;-1.055325e+00;1.099854e+00;-2.620982e-01;2.864874e-01
'unknown';0.090000;4.248930e-02;1.020561e+01;-1.005972e+01;-2.745734e+00;1.867053e+00;-9.610077e+00;2.888976e-01;-1.233590e+00;-9.220591e+00;-1.510049e+01;-2.083389e+00;-5.978552e-01;1.159064e+02;-1.186392e+00;-7.589284e-01;3.033476e-01;3.131250e+00;5.678665e-01;3.097754e+00;2.152182e+00;3.162962e+00;-2.145912e-01;-6.252868e-01;4.786500e+00;-1.879631e+00;3.422165e-01;-1.056828e-01;-2.047297e-01;4.268239e-01;-8.708264e-01;-4.303365e-01;3.050653e-01;-2.725660e-01;-1.916471e+00;-2.377858e+00;5.290591e-02;-2.916636e-01;-2.843417e-01;1.496263e-01
