,peak width,peak height,z-normalized peak width,z-normalized peak height
132,26.0,0.001999999999999967,1.488252476799888,-0.46505476463498113
133,26.0,0.001999999999999967,1.488252476799888,-0.46505476463498113
134,28.0,0.002999999999999968,1.8189259733172685,-0.3347063175938902
135,28.0,0.002999999999999968,1.8189259733172685,-0.3347063175938902
136,28.0,0.002999999999999968,1.8189259733172685,-0.3347063175938902
137,28.0,0.002999999999999968,1.8189259733172685,-0.3347063175938902
138,28.0,0.002999999999999968,1.8189259733172685,-0.3347063175938902
139,28.0,0.002999999999999968,1.8189259733172685,-0.3347063175938902
140,28.0,0.002999999999999968,1.8189259733172685,-0.3347063175938902
141,28.0,0.002999999999999968,1.8189259733172685,-0.3347063175938902
142,29.0,0.003999999999999955,1.9842627215759587,-0.20435787055280108
143,29.0,0.003999999999999955,1.9842627215759587,-0.20435787055280108
144,29.0,0.003999999999999955,1.9842627215759587,-0.20435787055280108
145,29.0,0.003999999999999955,1.9842627215759587,-0.20435787055280108
146,29.0,0.003999999999999955,1.9842627215759587,-0.20435787055280108
147,29.0,0.003999999999999955,1.9842627215759587,-0.20435787055280108
148,29.0,0.003999999999999955,1.9842627215759587,-0.20435787055280108
149,29.0,0.003999999999999955,1.9842627215759587,-0.20435787055280108
150,29.0,0.003999999999999955,1.9842627215759587,-0.20435787055280108
151,29.0,0.003999999999999955,1.9842627215759587,-0.20435787055280108
152,29.0,0.003999999999999955,1.9842627215759587,-0.20435787055280108
153,27.0,0.004000000000000017,1.6535892250585782,-0.20435787055279292
154,27.0,0.004000000000000017,1.6535892250585782,-0.20435787055279292
155,27.0,0.004000000000000017,1.6535892250585782,-0.20435787055279292
156,27.0,0.004000000000000017,1.6535892250585782,-0.20435787055279292
157,27.0,0.004000000000000017,1.6535892250585782,-0.20435787055279292
158,27.0,0.004000000000000017,1.6535892250585782,-0.20435787055279292
159,27.0,0.004000000000000017,1.6535892250585782,-0.20435787055279292
160,27.0,0.004000000000000017,1.6535892250585782,-0.20435787055279292
161,22.0,0.005000000000000011,0.826905483765127,-0.07400942351170288
162,22.0,0.005000000000000011,0.826905483765127,-0.07400942351170288
163,22.0,0.005000000000000011,0.826905483765127,-0.07400942351170288
164,22.0,0.005000000000000011,0.826905483765127,-0.07400942351170288
165,22.0,0.005000000000000011,0.826905483765127,-0.07400942351170288
166,22.0,0.005000000000000011,0.826905483765127,-0.07400942351170288
167,22.0,0.005000000000000011,0.826905483765127,-0.07400942351170288
168,22.0,0.005000000000000011,0.826905483765127,-0.07400942351170288
169,22.0,0.005000000000000011,0.826905483765127,-0.07400942351170288
170,28.0,0.000999999999999994,1.8189259733172685,-0.5954032116760685
171,28.0,0.000999999999999994,1.8189259733172685,-0.5954032116760685
172,28.0,0.000999999999999994,1.8189259733172685,-0.5954032116760685
173,28.0,0.000999999999999994,1.8189259733172685,-0.5954032116760685
174,28.0,0.000999999999999994,1.8189259733172685,-0.5954032116760685
175,28.0,0.000999999999999994,1.8189259733172685,-0.5954032116760685
176,28.0,0.000999999999999994,1.8189259733172685,-0.5954032116760685
177,28.0,0.000999999999999994,1.8189259733172685,-0.5954032116760685
178,28.0,0.000999999999999994,1.8189259733172685,-0.5954032116760685
179,30.0,0.007999999999999986,2.149599469834649,0.31703591761156635
180,30.0,0.007999999999999986,2.149599469834649,0.31703591761156635
181,30.0,0.007999999999999986,2.149599469834649,0.31703591761156635
182,30.0,0.011999999999999914,2.149599469834649,0.8384297057759201
183,30.0,0.011999999999999914,2.149599469834649,0.8384297057759201
184,30.0,0.011999999999999914,2.149599469834649,0.8384297057759201
185,30.0,0.011999999999999914,2.149599469834649,0.8384297057759201
186,30.0,0.011999999999999914,2.149599469834649,0.8384297057759201
187,30.0,0.011999999999999914,2.149599469834649,0.8384297057759201
188,30.0,0.011999999999999914,2.149599469834649,0.8384297057759201
189,30.0,0.011999999999999914,2.149599469834649,0.8384297057759201
190,30.0,0.011999999999999914,2.149599469834649,0.8384297057759201
191,30.0,0.011999999999999914,2.149599469834649,0.8384297057759201
192,30.0,0.011999999999999914,2.149599469834649,0.8384297057759201
193,30.0,0.011999999999999914,2.149599469834649,0.8384297057759201
194,30.0,0.011999999999999914,2.149599469834649,0.8384297057759201
195,30.0,0.011999999999999914,2.149599469834649,0.8384297057759201
196,30.0,0.011999999999999914,2.149599469834649,0.8384297057759201
197,23.0,0.002999999999999975,0.9922422320238172,-0.3347063175938893
198,23.0,0.002999999999999975,0.9922422320238172,-0.3347063175938893
199,23.0,0.002999999999999975,0.9922422320238172,-0.3347063175938893
200,23.0,0.002999999999999975,0.9922422320238172,-0.3347063175938893
201,23.0,0.002999999999999975,0.9922422320238172,-0.3347063175938893
202,23.0,0.002999999999999975,0.9922422320238172,-0.3347063175938893
203,23.0,0.002999999999999975,0.9922422320238172,-0.3347063175938893
204,23.0,0.002999999999999975,0.9922422320238172,-0.3347063175938893
205,23.0,0.002999999999999975,0.9922422320238172,-0.3347063175938893
206,23.0,0.002999999999999975,0.9922422320238172,-0.3347063175938893
207,23.0,0.002999999999999975,0.9922422320238172,-0.3347063175938893
208,18.0,0.0030000000000000027,0.16555849073036602,-0.3347063175938857
209,18.0,0.0030000000000000027,0.16555849073036602,-0.3347063175938857
210,18.0,0.0030000000000000027,0.16555849073036602,-0.3347063175938857
211,21.0,0.001999999999999988,0.6615687355064368,-0.46505476463497847
212,21.0,0.001999999999999988,0.6615687355064368,-0.46505476463497847
213,21.0,0.001999999999999988,0.6615687355064368,-0.46505476463497847
214,21.0,0.001999999999999988,0.6615687355064368,-0.46505476463497847
215,21.0,0.001999999999999988,0.6615687355064368,-0.46505476463497847
216,21.0,0.001999999999999988,0.6615687355064368,-0.46505476463497847
217,21.0,0.001999999999999988,0.6615687355064368,-0.46505476463497847
218,21.0,0.001999999999999988,0.6615687355064368,-0.46505476463497847
219,15.0,5.551115123125783e-17,-0.3304517540457047,-0.7257516587171513
220,15.0,5.551115123125783e-17,-0.3304517540457047,-0.7257516587171513
221,15.0,5.551115123125783e-17,-0.3304517540457047,-0.7257516587171513
222,15.0,5.551115123125783e-17,-0.3304517540457047,-0.7257516587171513
223,15.0,5.551115123125783e-17,-0.3304517540457047,-0.7257516587171513
224,15.0,5.551115123125783e-17,-0.3304517540457047,-0.7257516587171513
225,10.0,4.163336342344337e-17,-1.157135495339156,-0.7257516587171531
226,10.0,4.163336342344337e-17,-1.157135495339156,-0.7257516587171531
227,10.0,4.163336342344337e-17,-1.157135495339156,-0.7257516587171531
228,10.0,4.163336342344337e-17,-1.157135495339156,-0.7257516587171531
229,10.0,4.163336342344337e-17,-1.157135495339156,-0.7257516587171531
