name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'unknown';0.120000;5.789618e-01;-6.977257e+00;1.256239e+01;-4.400698e-03;-8.232257e-03;2.481576e-01;1.703492e+01;6.140187e-01;1.327974e+01;2.605995e+00;0;0;0;0;0;0;5.877493e+02;1.408789e+03;-1.370204e+02;1.585776e+03;-1.346506e+02;2.762041e+03;-1.369729e+02
'unknown';0.130000;5.531560e-01;-6.848849e+00;1.310583e+01;1.265556e-02;-8.857515e-03;2.231910e-01;1.699844e+01;5.517938e-01;1.150816e+01;7.260416e-01;0;0;0;0;0;0;3.427987e+02;1.466209e+03;-201;1.344110e+03;-201;2.433837e+03;-201
'unknown';0.140000;5.308439e-01;-7.828467e+00;1.360442e+01;1.791175e-02;-8.978470e-03;1.899325e-01;1.854189e+01;1.826079e+00;7.556244e+00;1.425207e+00;0;0;0;0;0;0;3.403377e+02;1.494148e+03;-201;1.322840e+03;-201;2.344242e+03;-201
'unknown';0.150000;4.919726e-01;-1.151332e+01;1.904241e+01;1.684942e-02;-1.040181e-02;1.893113e-01;2.036106e+01;7.458810e+00;6.579506e+00;2.813820e+00;0;0;0;0;0;0;5.234387e+02;1.379912e+03;-201;1.504032e+03;-201;2.588087e+03;-201
'unknown';0.160000;5.183255e-01;-1.096632e+01;1.689421e+01;-4.786324e-03;-1.148914e-02;2.155273e-01;1.792775e+01;1.018193e+01;7.847389e+00;2.587919e+00;0;0;0;0;0;0;5.659937e+02;1.161755e+03;-201;1.538701e+03;-201;2.608104e+03;-201
'unknown';0.170000;5.009892e-01;-1.084964e+01;1.787814e+01;-3.115556e-03;-1.272975e-02;2.334929e-01;1.694839e+01;1.130482e+01;7.038260e+00;2.964878e+00;0;0;0;0;0;0;5.683583e+02;1.168371e+03;-1.327830e+02;1.542656e+03;-1.359705e+02;2.693303e+03;-1.387743e+02
'unknown';0.180000;4.766589e-01;-9.319741e+00;1.609588e+01;3.196938e-03;-1.644074e-02;2.103527e-01;1.609421e+01;1.131048e+01;4.888943e+00;-3.889066e+00;1.385217e+01;0;3.160525e+00;-5.666240e+00;6.330400e+00;2.457012e+01;5.636025e+02;1.205243e+03;-6.624577e+01;1.662825e+03;-7.423454e+01;2.760620e+03;-7.835203e+01
'unknown';0.190000;4.040085e-01;-1.020015e+01;1.843359e+01;4.037272e-02;-1.823919e-02;1.710971e-01;1.858684e+01;1.027225e+01;-1.372899e+00;-5.474982e+00;1.366349e+01;5.030098e-02;2.839235e+00;-5.170829e+00;8.815341e+00;2.589802e+01;6.989604e+02;1.244814e+03;-1.168998e+00;1.854698e+03;-1.123414e+01;3.034862e+03;-1.811534e+01
'unknown';0.200000;3.978310e-01;-1.184733e+01;1.946286e+01;3.481491e-02;-2.188043e-02;1.772123e-01;2.027629e+01;1.280809e+01;-3.447890e+00;-7.864373e+00;1.345001e+01;5.030098e-02;2.517946e+00;-4.394356e+00;1.316462e+01;2.851717e+01;8.715369e+02;1.145311e+03;-5.431272e+00;2.113532e+03;-1.554148e+01;3.369030e+03;-2.004788e+01
'unknown';0.210000;4.373356e-01;-1.236389e+01;1.823661e+01;2.268218e-02;-1.911314e-02;2.025512e-01;1.814402e+01;1.650227e+01;-3.416131e+00;-1.170171e+00;1.386951e+01;0;2.212745e+00;-4.388947e+00;1.394899e+01;2.917979e+01;6.884849e+02;1.208295e+03;-5.447601e+00;1.812056e+03;-1.398290e+01;3.109949e+03;-1.933547e+01
