0.000000,-5.076321e-01
0.010000,-6.303212e-01
0.020000,-7.035918e-01
0.030000,-7.506493e-01
0.040000,-7.675910e-01
0.050000,-7.723256e-01
0.060000,-7.499704e-01
0.070000,-6.912921e-01
0.080000,-6.102108e-01
0.090000,-5.878562e-01
0.100000,-6.058859e-01
0.110000,-6.074264e-01
0.120000,-6.244360e-01
0.130000,-6.432019e-01
0.140000,-6.626487e-01
0.150000,-6.634035e-01
0.160000,-6.367286e-01
0.170000,-6.211712e-01
0.180000,-6.100813e-01
0.190000,-5.820086e-01
0.200000,-5.132963e-01
0.210000,-3.900096e-01
0.220000,-2.334298e-01
0.230000,-1.121085e-01
0.240000,-1.271449e-01
0.250000,-2.262635e-01
0.260000,-3.169495e-01
0.270000,-3.175549e-01
0.280000,5.252684e-02
0.290000,4.496164e-01
0.300000,5.499407e-01
0.310000,5.034902e-01
0.320000,5.230989e-01
0.330000,6.052235e-01
0.340000,6.215225e-01
0.350000,5.956168e-01
0.360000,5.563118e-01
0.370000,5.267556e-01
0.380000,4.767067e-01
0.390000,3.716686e-01
0.400000,2.306950e-01
0.410000,8.712886e-02
0.420000,-3.236450e-02
0.430000,-7.515300e-02
0.440000,-7.123576e-02
0.450000,-5.725873e-02
0.460000,-2.438457e-02
0.470000,1.640177e-01
0.480000,5.193816e-01
0.490000,7.618354e-01
0.500000,7.381954e-01
0.510000,7.082589e-01
0.520000,6.810716e-01
0.530000,6.836731e-01
0.540000,6.629894e-01
0.550000,6.754661e-01
0.560000,8.002593e-01
0.570000,9.036930e-01
0.580000,9.496960e-01
0.590000,9.680738e-01
0.600000,9.578712e-01
0.610000,9.437509e-01
0.620000,9.183648e-01
0.630000,9.143561e-01
0.640000,9.314515e-01
0.650000,1.026144e+00
0.660000,1.064830e+00
0.670000,1.030673e+00
0.680000,1.004904e+00
0.690000,1.072512e+00
0.700000,1.077223e+00
0.710000,1.149726e+00
0.720000,1.161342e+00
0.730000,1.077650e+00
0.740000,1.000647e+00
0.750000,1.021998e+00
0.760000,1.083669e+00
0.770000,1.099136e+00
0.780000,1.061170e+00
0.790000,9.812460e-01
0.800000,9.846243e-01
0.810000,1.008371e+00
0.820000,1.008449e+00
0.830000,1.006925e+00
0.840000,1.021860e+00
0.850000,1.045702e+00
0.860000,1.056879e+00
0.870000,1.056035e+00
0.880000,1.105302e+00
0.890000,1.172803e+00
0.900000,1.167328e+00
0.910000,1.098594e+00
0.920000,1.025097e+00
0.930000,1.062599e+00
0.940000,1.063308e+00
0.950000,1.148403e+00
0.960000,1.079167e+00
0.970000,9.913491e-01
0.980000,1.008201e+00
0.990000,1.020739e+00
1.000000,1.136026e+00
1.010000,1.213744e+00
1.020000,1.261187e+00
1.030000,1.259487e+00
1.040000,1.333954e+00
1.050000,1.379936e+00
1.060000,1.304199e+00
1.070000,1.244957e+00
1.080000,1.224890e+00
1.090000,1.203697e+00
1.100000,1.058680e+00
1.110000,9.825749e-01
1.120000,9.377784e-01
1.130000,9.371674e-01
1.140000,9.385555e-01
1.150000,9.421983e-01
1.160000,9.587907e-01
1.170000,1.032542e+00
1.180000,1.028044e+00
1.190000,1.011338e+00
1.200000,9.973045e-01
1.210000,9.702983e-01
1.220000,8.579282e-01
1.230000,7.586312e-01
1.240000,6.509197e-01
1.250000,5.441611e-01
1.260000,5.178871e-01
1.270000,6.083964e-01
1.280000,8.099661e-01
1.290000,9.489720e-01
1.300000,9.735945e-01
1.310000,9.782388e-01
1.320000,9.840394e-01
1.330000,9.819658e-01
1.340000,9.338931e-01
1.350000,8.939726e-01
1.360000,9.019517e-01
1.370000,8.881598e-01
1.380000,8.440167e-01
1.390000,8.046995e-01
1.400000,7.395774e-01
1.410000,6.456732e-01
1.420000,5.756875e-01
1.430000,5.328051e-01
1.440000,4.847102e-01
