name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'unknown';0.000000;4.445842e-01;-1.730361e+01;2.715896e+01;2.735326e-02;-2.520899e-02;7.865735e-02;2.432202e+01;1.643254e+01;4.307148e+00;-2.273758e+00;1.446052e+01;0;2.650135e-01;-1.007862e+01;-6.841650e+00;1.877295e+01;8.724186e+02;1.166860e+03;-8.347578e+00;2.072460e+03;-2.363688e+01;3.125037e+03;-2.623181e+01
'unknown';0.010000;4.455241e-01;-1.694189e+01;2.707210e+01;1.397098e-02;-2.198507e-02;1.949044e-01;2.344246e+01;1.619647e+01;2.471964e+00;-2.019956e+00;1.408970e+01;0;5.008948e-01;-8.663136e+00;-4.487992e+00;2.056187e+01;7.154446e+02;1.313123e+03;-7.462073e+00;1.808087e+03;-2.095956e+01;2.920376e+03;-2.521329e+01
'unknown';0.020000;4.337481e-01;-1.641099e+01;2.603584e+01;1.618044e-03;-1.957311e-02;2.583898e-01;2.233561e+01;1.644559e+01;3.027018e-01;-1.794697e+00;1.371209e+01;5.509593e-02;7.367761e-01;-6.677902e+00;-1.555315e+00;2.312205e+01;7.049918e+02;1.286784e+03;-6.953568e+00;1.788663e+03;-2.075660e+01;3.013452e+03;-2.371076e+01
'unknown';0.030000;4.279950e-01;-1.534763e+01;2.351141e+01;-3.027451e-03;-2.337300e-02;2.386502e-01;2.182967e+01;1.705890e+01;-9.655768e-01;-6.199780e+00;1.360308e+01;0;1.039300e+00;-4.796341e+00;2.152808e-01;2.458682e+01;7.075122e+02;1.380760e+03;-8.035645e+00;1.859728e+03;-2.009292e+01;3.057921e+03;-2.188583e+01
'unknown';0.040000;4.278932e-01;-1.590509e+01;2.330013e+01;-6.949805e-03;-2.647343e-02;1.972755e-01;2.281869e+01;1.833056e+01;4.490770e-01;-9.444221e+00;1.351461e+01;4.771543e-02;1.105943e+00;-2.985883e+00;1.904472e+00;2.567017e+01;8.593425e+02;1.211156e+03;-7.447168e+00;2.167788e+03;-2.267170e+01;3.364373e+03;-2.084556e+01
'unknown';0.050000;4.583724e-01;-1.763101e+01;2.610733e+01;-2.396233e-03;-2.560153e-02;2.956090e-01;2.404241e+01;1.921652e+01;2.291731e+00;-8.963925e+00;1.341466e+01;4.771543e-02;1.172586e+00;-1.500986e+00;4.221751e+00;2.686329e+01;9.118740e+02;1.204757e+03;-6.414896e+00;2.247522e+03;-2.271959e+01;3.338269e+03;-2.044938e+01
'unknown';0.060000;4.743583e-01;-1.930235e+01;2.903758e+01;1.227379e-02;-2.126423e-02;3.575895e-01;2.523352e+01;1.985932e+01;4.140705e+00;-6.775980e+00;1.337684e+01;4.771543e-02;1.172586e+00;-1.340470e+00;6.674571e+00;2.841149e+01;7.143923e+02;1.271772e+03;-1.749328e-01;1.885068e+03;-1.723612e+01;3.064340e+03;-1.998318e+01
'unknown';0.070000;4.655454e-01;-1.855964e+01;2.964664e+01;1.329393e-02;-1.381948e-02;3.817444e-01;2.401973e+01;2.011029e+01;4.297231e+00;-3.125066e+00;1.330643e+01;4.771543e-02;1.172586e+00;-2.880565e+00;8.154873e+00;2.950657e+01;5.282574e+02;1.376106e+03;-6.550602e+01;1.554531e+03;-7.666032e+01;2.818240e+03;-8.039501e+01
'unknown';0.080000;4.527137e-01;-1.738329e+01;2.754441e+01;2.523454e-02;-1.081989e-02;2.896022e-01;2.394962e+01;1.934750e+01;3.526631e+00;-3.407942e+00;1.341090e+01;4.076554e-02;1.129647e+00;-4.406483e+00;0;0;5.196993e+02;1.385190e+03;-6.604486e+01;1.532110e+03;-7.610607e+01;2.884483e+03;-7.947459e+01
'unknown';0.090000;4.489707e-01;-1.663570e+01;2.629923e+01;1.489806e-02;-1.134308e-02;2.293347e-01;2.453960e+01;1.897153e+01;2.393170e+00;-3.112148e+00;1.371970e+01;3.381565e-02;1.086707e+00;-5.122534e+00;7.257268e+00;2.411180e+01;7.254097e+02;1.211436e+03;-6.932887e+01;1.865204e+03;-7.938956e+01;3.203135e+03;-7.751944e+01
'unknown';0.100000;4.420846e-01;-1.649229e+01;2.553593e+01;2.179900e-02;-1.524751e-02;2.255064e-01;2.396857e+01;1.757115e+01;3.543518e-01;-5.733706e+00;1.366031e+01;2.686576e-02;1.043768e+00;-6.512442e+00;5.899874e+00;2.592803e+01;7.287285e+02;1.287860e+03;1.475735e+00;1.854732e+03;-1.423366e+01;3.167639e+03;-1.660787e+01
'unknown';0.110000;4.295617e-01;-1.650792e+01;2.662692e+01;1.796635e-02;-2.073029e-02;2.329170e-01;2.354024e+01;1.740919e+01;6.616685e-01;-6.894054e+00;1.333640e+01;2.686576e-02;1.043768e+00;-6.534761e+00;4.501905e+00;2.764955e+01;7.595707e+02;1.347117e+03;2.733410e+00;1.902653e+03;-1.437484e+01;3.195494e+03;-1.732916e+01
'unknown';0.120000;4.231116e-01;-1.680496e+01;2.775674e+01;1.995221e-02;-1.899413e-02;2.656147e-01;2.355686e+01;1.759937e+01;1.792316e+00;-4.841219e+00;1.289370e+01;2.686576e-02;1.043768e+00;-6.158151e+00;3.377194e+00;2.911986e+01;7.936027e+02;1.400952e+03;1.886510e+00;1.920873e+03;-1.657597e+01;3.138494e+03;-1.967446e+01
'unknown';0.130000;4.469143e-01;-1.644371e+01;2.834064e+01;1.368255e-02;-1.966953e-02;2.769520e-01;2.527147e+01;1.865238e+01;9.622141e-01;-6.418066e+00;1.318778e+01;2.686576e-02;1.043768e+00;-4.030431e+00;3.323808e+00;2.923923e+01;7.232289e+02;1.506056e+03;-2.877132e+00;1.865302e+03;-1.672626e+01;3.158355e+03;-2.113561e+01
'unknown';0.140000;4.474629e-01;-1.650586e+01;2.827791e+01;-8.093490e-03;-2.020884e-02;2.728857e-01;2.530898e+01;1.913313e+01;3.156738e-02;-8.578551e+00;1.367260e+01;2.686576e-02;1.043768e+00;-3.746559e+00;3.963425e+00;3.041530e+01;6.443232e+02;1.426931e+03;0;1.852216e+03;-1.707253e+01;3.100718e+03;-2.289779e+01
'unknown';0.150000;4.596841e-01;-1.516681e+01;2.694355e+01;-1.377742e-02;-2.328082e-02;2.575022e-01;2.468040e+01;1.770666e+01;-2.997665e+00;-1.131171e+01;1.392258e+01;2.686576e-02;1.043768e+00;-3.912750e+00;5.839055e+00;3.166721e+01;6.329354e+02;1.494530e+03;-7.029033e+00;1.859046e+03;-1.605298e+01;3.089935e+03;-2.320256e+01
'unknown';0.160000;4.412772e-01;-1.729543e+01;2.840032e+01;-1.524942e-02;-2.284617e-02;2.645354e-01;2.550334e+01;1.822548e+01;-3.451385e-01;-5.175234e+00;1.371392e+01;2.686576e-02;1.043768e+00;-4.387775e+00;8.013316e+00;3.150376e+01;9.034935e+02;1.260984e+03;-5.468320e+00;2.184439e+03;-1.982797e+01;3.373182e+03;-2.144757e+01
