,peak width,peak height,z-normalized peak width,z-normalized peak height
0,17.0,0.00399999999999992,0.00022174247167578483,-0.20435787055280558
1,17.0,0.00399999999999992,0.00022174247167578483,-0.20435787055280558
2,17.0,0.00399999999999992,0.00022174247167578483,-0.20435787055280558
3,17.0,0.00399999999999992,0.00022174247167578483,-0.20435787055280558
4,17.0,0.00399999999999992,0.00022174247167578483,-0.20435787055280558
5,17.0,0.00399999999999992,0.00022174247167578483,-0.20435787055280558
6,17.0,0.00399999999999992,0.00022174247167578483,-0.20435787055280558
7,17.0,0.00399999999999992,0.00022174247167578483,-0.20435787055280558
8,12.0,0.005999999999999901,-0.8264619988217754,0.056339023529373596
9,12.0,0.003999999999999886,-0.8264619988217754,-0.2043578705528101
10,12.0,0.003999999999999886,-0.8264619988217754,-0.2043578705528101
11,12.0,0.003999999999999886,-0.8264619988217754,-0.2043578705528101
12,12.0,0.003999999999999886,-0.8264619988217754,-0.2043578705528101
13,12.0,0.003999999999999886,-0.8264619988217754,-0.2043578705528101
14,12.0,0.003999999999999886,-0.8264619988217754,-0.2043578705528101
15,12.0,0.003999999999999886,-0.8264619988217754,-0.2043578705528101
16,12.0,0.003999999999999886,-0.8264619988217754,-0.2043578705528101
17,7.0,0.003999999999999886,-1.6531457401152265,-0.2043578705528101
18,7.0,0.003999999999999886,-1.6531457401152265,-0.2043578705528101
19,6.0,0.010999999999999989,-1.8184824883739168,0.7080812587348392
20,7.0,0.009000000000000008,-1.6531457401152265,0.44738436465266
21,7.0,0.009000000000000008,-1.6531457401152265,0.44738436465266
22,7.0,0.009000000000000008,-1.6531457401152265,0.44738436465266
23,6.0,0.008999999999999966,-1.8184824883739168,0.4473843646526546
24,7.0,0.008999999999999966,-1.6531457401152265,0.4473843646526546
25,7.0,0.008999999999999966,-1.6531457401152265,0.4473843646526546
26,7.0,0.007999999999999938,-1.6531457401152265,0.31703591761156
27,7.0,0.007999999999999938,-1.6531457401152265,0.31703591761156
28,7.0,0.007999999999999952,-1.6531457401152265,0.3170359176115618
29,7.0,0.007999999999999952,-1.6531457401152265,0.3170359176115618
30,7.0,0.007999999999999952,-1.6531457401152265,0.3170359176115618
31,7.0,0.007999999999999952,-1.6531457401152265,0.3170359176115618
32,8.0,0.008000000000000035,-1.4878089918565365,0.3170359176115727
33,8.0,0.008000000000000035,-1.4878089918565365,0.3170359176115727
34,7.0,0.009000000000000064,-1.6531457401152265,0.44738436465266723
35,7.0,0.009000000000000064,-1.6531457401152265,0.44738436465266723
36,7.0,0.009000000000000036,-1.6531457401152265,0.4473843646526636
37,7.0,0.009000000000000036,-1.6531457401152265,0.4473843646526636
38,7.0,0.009000000000000036,-1.6531457401152265,0.4473843646526636
39,6.0,0.009000000000000036,-1.8184824883739168,0.4473843646526636
40,7.0,0.009000000000000036,-1.6531457401152265,0.4473843646526636
41,7.0,0.009000000000000036,-1.6531457401152265,0.4473843646526636
42,7.0,0.009000000000000036,-1.6531457401152265,0.4473843646526636
43,7.0,0.009000000000000036,-1.6531457401152265,0.4473843646526636
44,7.0,0.009999999999999981,-1.6531457401152265,0.5777328116937474
45,7.0,0.009999999999999981,-1.6531457401152265,0.5777328116937474
46,7.0,0.00999999999999994,-1.6531457401152265,0.5777328116937419
47,7.0,0.00999999999999994,-1.6531457401152265,0.5777328116937419
48,7.0,0.009999999999999953,-1.6531457401152265,0.5777328116937437
49,7.0,0.009999999999999953,-1.6531457401152265,0.5777328116937437
50,9.0,0.008999999999999994,-1.3224722435978462,0.4473843646526582
51,9.0,0.008999999999999994,-1.3224722435978462,0.4473843646526582
52,10.0,0.004000000000000156,-1.157135495339156,-0.20435787055277485
53,10.0,0.004000000000000156,-1.157135495339156,-0.20435787055277485
54,12.0,0.0010000000000001327,-0.8264619988217754,-0.5954032116760504
55,12.0,0.0010000000000001327,-0.8264619988217754,-0.5954032116760504
56,12.0,0.0010000000000001327,-0.8264619988217754,-0.5954032116760504
57,12.0,0.0010000000000001327,-0.8264619988217754,-0.5954032116760504
58,10.0,0.003999999999999934,-1.157135495339156,-0.20435787055280377
59,10.0,0.003999999999999934,-1.157135495339156,-0.20435787055280377
60,10.0,0.003999999999999934,-1.157135495339156,-0.20435787055280377
61,9.0,0.003999999999999934,-1.3224722435978462,-0.20435787055280377
62,9.0,0.003999999999999934,-1.3224722435978462,-0.20435787055280377
63,9.0,0.003999999999999934,-1.3224722435978462,-0.20435787055280377
64,9.0,0.003999999999999934,-1.3224722435978462,-0.20435787055280377
65,8.0,0.004000000000000059,-1.4878089918565365,-0.2043578705527875
66,8.0,0.004000000000000059,-1.4878089918565365,-0.2043578705527875
67,7.0,1.5959455978986625e-16,-1.6531457401152265,-0.7257516587171378
68,7.0,1.5959455978986625e-16,-1.6531457401152265,-0.7257516587171378
69,11.0,3.469446951953614e-17,-0.9917987470804657,-0.725751658717154
70,11.0,3.469446951953614e-17,-0.9917987470804657,-0.725751658717154
71,11.0,3.469446951953614e-17,-0.9917987470804657,-0.725751658717154
72,9.0,0.002999999999999989,-1.3224722435978462,-0.33470631759388747
73,10.0,0.0009999999999999246,-1.157135495339156,-0.5954032116760776
74,10.0,0.0009999999999999246,-1.157135495339156,-0.5954032116760776
75,10.0,0.0009999999999999246,-1.157135495339156,-0.5954032116760776
76,10.0,0.0009999999999999246,-1.157135495339156,-0.5954032116760776
77,10.0,0.0009999999999999246,-1.157135495339156,-0.5954032116760776
78,10.0,0.0009999999999999246,-1.157135495339156,-0.5954032116760776
79,10.0,0.004999999999999921,-1.157135495339156,-0.07400942351171465
80,10.0,0.0050000000000000044,-1.157135495339156,-0.07400942351170378
81,10.0,0.0050000000000000044,-1.157135495339156,-0.07400942351170378
82,14.0,6.938893903907228e-17,-0.4957885023043949,-0.7257516587171495
83,14.0,6.938893903907228e-17,-0.4957885023043949,-0.7257516587171495
84,14.0,6.938893903907228e-17,-0.4957885023043949,-0.7257516587171495
85,14.0,6.938893903907228e-17,-0.4957885023043949,-0.7257516587171495
86,14.0,6.938893903907228e-17,-0.4957885023043949,-0.7257516587171495
87,14.0,6.938893903907228e-17,-0.4957885023043949,-0.7257516587171495
88,10.0,0.005000000000000143,-1.157135495339156,-0.0740094235116857
89,12.0,0.0029999999999999125,-0.8264619988217754,-0.33470631759389746
90,12.0,0.0029999999999999125,-0.8264619988217754,-0.33470631759389746
91,12.0,0.0029999999999999125,-0.8264619988217754,-0.33470631759389746
92,12.0,0.0029999999999999125,-0.8264619988217754,-0.33470631759389746
93,12.0,0.0029999999999999125,-0.8264619988217754,-0.33470631759389746
94,12.0,0.0029999999999999125,-0.8264619988217754,-0.33470631759389746
95,9.0,0.002999999999999968,-1.3224722435978462,-0.3347063175938902
96,9.0,0.002999999999999968,-1.3224722435978462,-0.3347063175938902
97,9.0,0.005000000000000088,-1.3224722435978462,-0.07400942351169293
98,9.0,0.005000000000000088,-1.3224722435978462,-0.07400942351169293
99,9.0,0.005000000000000088,-1.3224722435978462,-0.07400942351169293
100,9.0,0.005000000000000088,-1.3224722435978462,-0.07400942351169293
101,9.0,0.005000000000000088,-1.3224722435978462,-0.07400942351169293
102,9.0,0.005000000000000088,-1.3224722435978462,-0.07400942351169293
103,9.0,0.015000000000000138,-1.3224722435978462,1.229475046899222
104,9.0,0.015000000000000138,-1.3224722435978462,1.229475046899222
105,9.0,0.01000000000000005,-1.3224722435978462,0.5777328116937563
106,9.0,0.01000000000000005,-1.3224722435978462,0.5777328116937563
107,9.0,0.01000000000000005,-1.3224722435978462,0.5777328116937563
108,9.0,0.013000000000000025,-1.3224722435978462,0.9687781528170256
109,9.0,0.013000000000000025,-1.3224722435978462,0.9687781528170256
110,9.0,0.013000000000000025,-1.3224722435978462,0.9687781528170256
111,9.0,0.012999999999999949,-1.3224722435978462,0.9687781528170156
112,9.0,0.012999999999999949,-1.3224722435978462,0.9687781528170156
113,10.0,0.010999999999999975,-1.157135495339156,0.7080812587348374
114,10.0,0.010999999999999975,-1.157135495339156,0.7080812587348374
115,10.0,0.010999999999999975,-1.157135495339156,0.7080812587348374
116,10.0,0.017000000000000154,-1.157135495339156,1.4901719409814056
117,10.0,0.017000000000000154,-1.157135495339156,1.4901719409814056
118,10.0,0.017000000000000154,-1.157135495339156,1.4901719409814056
119,9.0,0.019000000000000183,-1.3224722435978462,1.7508688350635913
120,9.0,0.019000000000000183,-1.3224722435978462,1.7508688350635913
121,9.0,0.019000000000000183,-1.3224722435978462,1.7508688350635913
122,9.0,0.021000000000000102,-1.3224722435978462,2.011565729145762
123,9.0,0.021000000000000102,-1.3224722435978462,2.011565729145762
124,9.0,0.021000000000000102,-1.3224722435978462,2.011565729145762
125,9.0,0.021000000000000102,-1.3224722435978462,2.011565729145762
126,9.0,0.021000000000000102,-1.3224722435978462,2.011565729145762
127,9.0,0.010000000000000023,-1.3224722435978462,0.5777328116937528
128,9.0,0.010000000000000023,-1.3224722435978462,0.5777328116937528
129,9.0,0.010000000000000023,-1.3224722435978462,0.5777328116937528
130,8.0,6.938893903907228e-17,-1.4878089918565365,-0.7257516587171495
131,8.0,6.938893903907228e-17,-1.4878089918565365,-0.7257516587171495
132,8.0,6.938893903907228e-17,-1.4878089918565365,-0.7257516587171495
133,9.0,6.938893903907228e-17,-1.3224722435978462,-0.7257516587171495
134,9.0,6.938893903907228e-17,-1.3224722435978462,-0.7257516587171495
135,10.0,6.938893903907228e-17,-1.157135495339156,-0.7257516587171495
136,10.0,6.938893903907228e-17,-1.157135495339156,-0.7257516587171495
137,10.0,0.002000000000000071,-1.157135495339156,-0.4650547646349676
138,10.0,0.002000000000000071,-1.157135495339156,-0.4650547646349676
139,10.0,0.002000000000000071,-1.157135495339156,-0.4650547646349676
140,10.0,0.002000000000000071,-1.157135495339156,-0.4650547646349676
141,8.0,0.008999999999999952,-1.4878089918565365,0.44738436465265274
142,8.0,0.008999999999999952,-1.4878089918565365,0.44738436465265274
143,8.0,0.008999999999999952,-1.4878089918565365,0.44738436465265274
144,7.0,0.009999999999999995,-1.6531457401152265,0.5777328116937491
145,7.0,0.009999999999999995,-1.6531457401152265,0.5777328116937491
146,9.0,0.0030000000000000027,-1.3224722435978462,-0.3347063175938857
147,9.0,0.0030000000000000027,-1.3224722435978462,-0.3347063175938857
148,9.0,0.0050000000000001155,-1.3224722435978462,-0.07400942351168932
149,9.0,0.0050000000000001155,-1.3224722435978462,-0.07400942351168932
150,10.0,0.0050000000000001155,-1.157135495339156,-0.07400942351168932
151,10.0,0.0050000000000001155,-1.157135495339156,-0.07400942351168932
152,10.0,0.0050000000000001155,-1.157135495339156,-0.07400942351168932
153,10.0,0.0050000000000001155,-1.157135495339156,-0.07400942351168932
154,15.0,0.004999999999999956,-0.3304517540457047,-0.07400942351171012
155,15.0,0.004999999999999956,-0.3304517540457047,-0.07400942351171012
156,23.0,0.013999999999999888,0.9922422320238172,1.0991265998580984
157,23.0,0.013999999999999888,0.9922422320238172,1.0991265998580984
158,23.0,0.013999999999999888,0.9922422320238172,1.0991265998580984
159,22.0,0.012999999999999921,0.826905483765127,0.9687781528170121
160,22.0,0.012999999999999921,0.826905483765127,0.9687781528170121
161,22.0,0.012999999999999921,0.826905483765127,0.9687781528170121
162,22.0,0.012999999999999921,0.826905483765127,0.9687781528170121
163,22.0,0.012999999999999921,0.826905483765127,0.9687781528170121
164,22.0,0.012999999999999921,0.826905483765127,0.9687781528170121
165,22.0,0.012999999999999921,0.826905483765127,0.9687781528170121
166,22.0,0.012999999999999921,0.826905483765127,0.9687781528170121
167,22.0,0.012999999999999921,0.826905483765127,0.9687781528170121
168,16.0,0.010999999999999809,-0.16511500578701446,0.7080812587348156
169,16.0,0.010999999999999809,-0.16511500578701446,0.7080812587348156
170,16.0,0.010999999999999809,-0.16511500578701446,0.7080812587348156
171,16.0,0.010999999999999809,-0.16511500578701446,0.7080812587348156
172,16.0,0.010999999999999809,-0.16511500578701446,0.7080812587348156
173,16.0,0.010999999999999809,-0.16511500578701446,0.7080812587348156
174,16.0,0.010999999999999809,-0.16511500578701446,0.7080812587348156
175,16.0,0.010999999999999809,-0.16511500578701446,0.7080812587348156
176,16.0,0.010999999999999809,-0.16511500578701446,0.7080812587348156
177,16.0,0.010999999999999809,-0.16511500578701446,0.7080812587348156
178,9.0,0.00899999999999989,-1.3224722435978462,0.44738436465264464
179,9.0,0.00899999999999989,-1.3224722435978462,0.44738436465264464
180,14.0,0.009000000000000126,-0.4957885023043949,0.4473843646526754
181,14.0,0.009000000000000126,-0.4957885023043949,0.4473843646526754
182,14.0,0.009000000000000126,-0.4957885023043949,0.4473843646526754
183,21.0,0.012999999999999984,0.6615687355064368,0.9687781528170202
184,21.0,0.012999999999999984,0.6615687355064368,0.9687781528170202
185,21.0,0.012999999999999984,0.6615687355064368,0.9687781528170202
186,19.0,0.0019999999999998977,0.33089523898905626,-0.4650547646349902
187,19.0,0.0019999999999998977,0.33089523898905626,-0.4650547646349902
188,19.0,0.0019999999999998977,0.33089523898905626,-0.4650547646349902
189,19.0,0.0019999999999998977,0.33089523898905626,-0.4650547646349902
190,19.0,0.0019999999999998977,0.33089523898905626,-0.4650547646349902
191,19.0,0.0019999999999998977,0.33089523898905626,-0.4650547646349902
192,19.0,0.0019999999999998977,0.33089523898905626,-0.4650547646349902
193,14.0,9.71445146547012e-17,-0.4957885023043949,-0.7257516587171459
194,14.0,9.71445146547012e-17,-0.4957885023043949,-0.7257516587171459
195,14.0,9.71445146547012e-17,-0.4957885023043949,-0.7257516587171459
196,14.0,9.71445146547012e-17,-0.4957885023043949,-0.7257516587171459
197,14.0,9.71445146547012e-17,-0.4957885023043949,-0.7257516587171459
198,14.0,9.71445146547012e-17,-0.4957885023043949,-0.7257516587171459
199,14.0,9.71445146547012e-17,-0.4957885023043949,-0.7257516587171459
200,14.0,9.71445146547012e-17,-0.4957885023043949,-0.7257516587171459
201,14.0,9.71445146547012e-17,-0.4957885023043949,-0.7257516587171459
202,14.0,9.71445146547012e-17,-0.4957885023043949,-0.7257516587171459
203,5.0,0.007000000000000152,-1.983819236632607,0.1866874705704971
204,6.0,0.006000000000000026,-1.8184824883739168,0.056339023529389874
205,6.0,0.006000000000000026,-1.8184824883739168,0.056339023529389874
206,6.0,0.006000000000000026,-1.8184824883739168,0.056339023529389874
207,7.0,0.006000000000000026,-1.6531457401152265,0.056339023529389874
208,7.0,0.006000000000000026,-1.6531457401152265,0.056339023529389874
209,15.0,0.0030000000000000165,-0.3304517540457047,-0.33470631759388386
210,15.0,0.0030000000000000165,-0.3304517540457047,-0.33470631759388386
211,21.0,0.003000000000000065,0.6615687355064368,-0.33470631759387753
212,21.0,0.003000000000000065,0.6615687355064368,-0.33470631759387753
213,22.0,0.002000000000000085,0.826905483765127,-0.46505476463496576
214,22.0,0.002000000000000085,0.826905483765127,-0.46505476463496576
215,22.0,0.002000000000000085,0.826905483765127,-0.46505476463496576
216,22.0,0.002000000000000085,0.826905483765127,-0.46505476463496576
217,22.0,0.002000000000000085,0.826905483765127,-0.46505476463496576
218,22.0,0.002000000000000085,0.826905483765127,-0.46505476463496576
219,22.0,0.002000000000000085,0.826905483765127,-0.46505476463496576
220,22.0,0.002000000000000085,0.826905483765127,-0.46505476463496576
221,22.0,0.002000000000000085,0.826905483765127,-0.46505476463496576
222,22.0,0.002000000000000085,0.826905483765127,-0.46505476463496576
223,15.0,0.0020000000000000608,-0.3304517540457047,-0.4650547646349689
224,15.0,0.0020000000000000608,-0.3304517540457047,-0.4650547646349689
225,15.0,0.0020000000000000608,-0.3304517540457047,-0.4650547646349689
226,15.0,0.0020000000000000608,-0.3304517540457047,-0.4650547646349689
227,15.0,0.0020000000000000608,-0.3304517540457047,-0.4650547646349689
228,15.0,0.0020000000000000608,-0.3304517540457047,-0.4650547646349689
229,15.0,0.0020000000000000608,-0.3304517540457047,-0.4650547646349689
230,15.0,0.0020000000000000608,-0.3304517540457047,-0.4650547646349689
231,9.0,0.01000000000000004,-1.3224722435978462,0.577732811693755
232,9.0,0.01000000000000004,-1.3224722435978462,0.577732811693755
233,9.0,0.01000000000000004,-1.3224722435978462,0.577732811693755
234,9.0,0.009000000000000102,-1.3224722435978462,0.44738436465267223
235,9.0,0.009000000000000102,-1.3224722435978462,0.44738436465267223
236,9.0,0.009000000000000102,-1.3224722435978462,0.44738436465267223
237,9.0,0.0040000000000001805,-1.3224722435978462,-0.20435787055277166
238,9.0,0.0040000000000001805,-1.3224722435978462,-0.20435787055277166
239,15.0,0.0040000000000001805,-0.3304517540457047,-0.20435787055277166
240,15.0,0.0040000000000001805,-0.3304517540457047,-0.20435787055277166
241,15.0,0.0040000000000001805,-0.3304517540457047,-0.20435787055277166
242,13.0,0.0040000000000000625,-0.6611252505630851,-0.20435787055278704
243,13.0,0.0040000000000000625,-0.6611252505630851,-0.20435787055278704
244,13.0,0.0040000000000000625,-0.6611252505630851,-0.20435787055278704
245,19.0,1.3877787807814457e-17,0.33089523898905626,-0.7257516587171567
246,19.0,1.3877787807814457e-17,0.33089523898905626,-0.7257516587171567
247,19.0,1.3877787807814457e-17,0.33089523898905626,-0.7257516587171567
248,19.0,1.3877787807814457e-17,0.33089523898905626,-0.7257516587171567
249,19.0,1.3877787807814457e-17,0.33089523898905626,-0.7257516587171567
250,19.0,1.3877787807814457e-17,0.33089523898905626,-0.7257516587171567
251,19.0,1.3877787807814457e-17,0.33089523898905626,-0.7257516587171567
252,19.0,1.3877787807814457e-17,0.33089523898905626,-0.7257516587171567
253,13.0,0.004000000000000149,-0.6611252505630851,-0.20435787055277574
254,13.0,0.01800000000000017,-0.6611252505630851,1.6205203880224985
255,13.0,0.01800000000000017,-0.6611252505630851,1.6205203880224985
256,13.0,0.01800000000000017,-0.6611252505630851,1.6205203880224985
257,13.0,0.01800000000000017,-0.6611252505630851,1.6205203880224985
258,13.0,0.01800000000000017,-0.6611252505630851,1.6205203880224985
259,13.0,0.01800000000000017,-0.6611252505630851,1.6205203880224985
260,13.0,0.01800000000000017,-0.6611252505630851,1.6205203880224985
261,13.0,0.01800000000000017,-0.6611252505630851,1.6205203880224985
262,13.0,0.01800000000000017,-0.6611252505630851,1.6205203880224985
263,7.0,0.01800000000000017,-1.6531457401152265,1.6205203880224985
264,7.0,0.01800000000000017,-1.6531457401152265,1.6205203880224985
265,21.0,0.01800000000000017,0.6615687355064368,1.6205203880224985
266,28.0,0.021000000000000275,1.8189259733172685,2.0115657291457847
267,28.0,0.021000000000000275,1.8189259733172685,2.0115657291457847
268,28.0,0.021000000000000275,1.8189259733172685,2.0115657291457847
269,35.0,0.024000000000000205,2.9762832111281,2.402611070269048
270,35.0,0.024000000000000205,2.9762832111281,2.402611070269048
271,35.0,0.024000000000000205,2.9762832111281,2.402611070269048
272,35.0,0.024000000000000205,2.9762832111281,2.402611070269048
273,35.0,0.024000000000000205,2.9762832111281,2.402611070269048
274,35.0,0.024000000000000205,2.9762832111281,2.402611070269048
275,35.0,0.024000000000000205,2.9762832111281,2.402611070269048
276,35.0,0.024000000000000205,2.9762832111281,2.402611070269048
277,35.0,0.024000000000000205,2.9762832111281,2.402611070269048
278,35.0,0.024000000000000205,2.9762832111281,2.402611070269048
279,35.0,0.024000000000000205,2.9762832111281,2.402611070269048
280,35.0,0.024000000000000205,2.9762832111281,2.402611070269048
281,35.0,0.024000000000000205,2.9762832111281,2.402611070269048
282,35.0,0.024000000000000205,2.9762832111281,2.402611070269048
283,35.0,0.024000000000000205,2.9762832111281,2.402611070269048
284,35.0,0.024000000000000205,2.9762832111281,2.402611070269048
285,20.0,0.004999999999999814,0.49623198724774653,-0.07400942351172866
286,20.0,0.004999999999999814,0.49623198724774653,-0.07400942351172866
287,20.0,0.004999999999999814,0.49623198724774653,-0.07400942351172866
288,20.0,0.004999999999999814,0.49623198724774653,-0.07400942351172866
289,20.0,0.004999999999999814,0.49623198724774653,-0.07400942351172866
290,20.0,0.004999999999999814,0.49623198724774653,-0.07400942351172866
291,20.0,0.004999999999999814,0.49623198724774653,-0.07400942351172866
292,20.0,0.004999999999999814,0.49623198724774653,-0.07400942351172866
293,28.0,0.0009999999999998899,1.8189259733172685,-0.595403211676082
294,28.0,0.0009999999999998899,1.8189259733172685,-0.595403211676082
295,28.0,0.0009999999999998899,1.8189259733172685,-0.595403211676082
296,28.0,0.0009999999999998899,1.8189259733172685,-0.595403211676082
297,28.0,0.0009999999999998899,1.8189259733172685,-0.595403211676082
298,28.0,0.0009999999999998899,1.8189259733172685,-0.595403211676082
299,28.0,0.0009999999999998899,1.8189259733172685,-0.595403211676082
300,28.0,0.0009999999999998899,1.8189259733172685,-0.595403211676082
301,28.0,0.0009999999999998899,1.8189259733172685,-0.595403211676082
302,28.0,0.0009999999999998899,1.8189259733172685,-0.595403211676082
303,20.0,0.021000000000000213,0.49623198724774653,2.0115657291457767
304,20.0,0.0020000000000001683,0.49623198724774653,-0.46505476463495493
305,20.0,0.0020000000000001683,0.49623198724774653,-0.46505476463495493
306,20.0,0.0020000000000001683,0.49623198724774653,-0.46505476463495493
307,20.0,0.0020000000000001683,0.49623198724774653,-0.46505476463495493
308,20.0,0.0020000000000001683,0.49623198724774653,-0.46505476463495493
